day,IS_MEMBER,TYPE,COUNT,AVG_DURATION,MIN_DURATION,MAX_DURATION,STDDEV_DURATION
2020-12-29,false,classic_bike,229,23.445414847,1,500,39.321459172638242
2020-12-29,false,docked_bike,82,30.670731707,1,153,26.324455326655709
2020-12-29,false,electric_bike,226,14.216814159,1,73,12.675384846262517
2020-12-29,true,classic_bike,1417,12.416372618,1,1097,30.997647600722654
2020-12-29,true,electric_bike,658,11.221884498,1,114,10.29338655560025
2020-12-30,false,classic_bike,124,30.709677419,1,1020,92.919473825592519
2020-12-30,false,docked_bike,40,32.825,4,198,39.425174381351823
2020-12-30,false,electric_bike,147,17.088435374,1,245,23.582515479215868
2020-12-30,true,classic_bike,1024,12.123046875,1,65,9.2599448279432384
2020-12-30,true,electric_bike,494,11.099190283,1,59,9.64198600295609
2020-12-31,false,classic_bike,235,31.604255319,1,1229,83.1029660157546
2020-12-31,false,docked_bike,77,42.454545455,4,558,77.301491972387083
2020-12-31,false,electric_bike,243,14.75308642,1,130,14.206760285128906
2020-12-31,true,classic_bike,1399,12.95568263,1,260,13.212056473413769
2020-12-31,true,electric_bike,721,12.857142857,1,150,14.764648604853649
2021-01-01,false,classic_bike,97,26.567010309,3,810,85.627207740850338
2021-01-01,false,docked_bike,46,39.630434783,1,521,78.749840219479637
2021-01-01,false,electric_bike,127,14.929133858,1,97,13.366535427272792
2021-01-01,true,classic_bike,511,12.545988258,1,313,17.6433834898669
2021-01-01,true,electric_bike,265,12.320754717,1,84,11.391445954743245
2021-01-02,false,classic_bike,250,25.252,1,201,27.186255645086543
2021-01-02,false,docked_bike,109,48.394495413,1,1403,136.59502982002817
2021-01-02,false,electric_bike,178,16.623595506,2,133,18.664359610139563
2021-01-02,true,classic_bike,1198,13.267111853,1,422,16.552656006634294
2021-01-02,true,electric_bike,515,12.469902913,1,258,16.084623513865878
2021-01-03,false,classic_bike,291,24.920962199,1,190,30.290641502748922
2021-01-03,false,docked_bike,73,32.767123288,3,156,28.492017891075179
2021-01-03,false,electric_bike,206,15.781553398,1,89,14.238804135812194
2021-01-03,true,classic_bike,1258,12.748012719,1,193,12.716585318222856
2021-01-03,true,electric_bike,516,11.498062016,1,126,12.567877570688417
2021-01-04,false,classic_bike,225,16.995555556,1,100,14.640430405870443
2021-01-04,false,docked_bike,47,39.936170213,3,142,40.540709382639363
2021-01-04,false,electric_bike,248,13.056451613,1,78,11.473533653836695
2021-01-04,true,classic_bike,1819,15.437053326,1,1398,63.731369740992747
2021-01-04,true,electric_bike,814,10.955773956,1,81,9.9834265524304726
2021-01-05,false,classic_bike,293,17.764505119,1,222,22.079962566530622
2021-01-05,false,docked_bike,88,48.363636364,3,1164,128.82071595634039
2021-01-05,false,electric_bike,254,14.940944882,1,104,13.665306691809517
2021-01-05,true,classic_bike,2178,11.80486685,1,331,11.884121955050356
2021-01-05,true,electric_bike,983,11.18819939,1,113,10.764386059405824
2021-01-06,false,classic_bike,310,28.080645161,2,1311,117.03877195835256
2021-01-06,false,docked_bike,114,36.438596491,2,656,66.864885375477741
2021-01-06,false,electric_bike,270,13.448148148,1,91,12.101847742922025
2021-01-06,true,classic_bike,2200,14.145,1,1352,51.022850250914765
2021-01-06,true,electric_bike,935,13.029946524,1,228,16.598278420402657
2021-01-07,false,classic_bike,325,17.455384615,1,331,22.864457003892312
2021-01-07,false,docked_bike,74,37.932432432,1,1122,128.56088378674602
2021-01-07,false,electric_bike,334,13.473053892,1,89,12.555655438411552
2021-01-07,true,classic_bike,2079,11.894660895,1,333,16.416944910672719
2021-01-07,true,electric_bike,1010,11.687128713,1,195,12.256222209344083
2021-01-08,false,classic_bike,273,18.446886447,1,358,27.491022834002248
2021-01-08,false,docked_bike,71,64.422535211,3,962,119.30959395821492
2021-01-08,false,electric_bike,335,12.471641791,1,76,11.040154741103372
2021-01-08,true,classic_bike,2092,12.307361377,1,1040,28.098326456111675
2021-01-08,true,electric_bike,1054,12.715370019,1,480,21.638714755877622
2021-01-09,false,classic_bike,738,25.60704607,1,443,30.901058193973917
2021-01-09,false,docked_bike,210,63.457142857,1,1360,183.47326409985675
2021-01-09,false,electric_bike,439,19.157175399,1,478,27.995531489250041
2021-01-09,true,classic_bike,2343,13.921895006,1,493,16.900561613053206
2021-01-09,true,electric_bike,1152,12.465277778,1,141,13.352675134824963
2021-01-10,false,classic_bike,444,19.779279279,1,219,20.668466721014376
2021-01-10,false,docked_bike,85,41.717647059,1,592,69.343240353324717
2021-01-10,false,electric_bike,307,15.247557003,2,112,15.643544179238699
2021-01-10,true,classic_bike,1644,12.226277372,1,194,12.794126561169019
2021-01-10,true,electric_bike,777,12.622908623,1,192,13.860052140470705
2021-01-11,false,classic_bike,233,18.712446352,1,153,24.126787234435206
2021-01-11,false,docked_bike,43,36.093023256,1,304,46.980854068433658
2021-01-11,false,electric_bike,249,15.393574297,1,192,20.682475141709993
2021-01-11,true,classic_bike,1962,12.337920489,1,790,32.99900346559766
2021-01-11,true,electric_bike,846,9.856973995,1,63,8.0953021614038683
2021-01-12,false,classic_bike,321,21.423676012,1,1157,68.315157070392175
2021-01-12,false,docked_bike,67,36.895522388,3,187,37.303568845456432
2021-01-12,false,electric_bike,319,13.445141066,1,100,12.456418064552475
2021-01-12,true,classic_bike,2461,11.768386835,1,211,10.368621992426668
2021-01-12,true,electric_bike,966,11.243271222,1,75,10.081234810441154
2021-01-13,false,classic_bike,351,18.07977208,1,168,20.612816966874657
2021-01-13,false,docked_bike,69,27.463768116,4,278,37.954427176853052
2021-01-13,false,electric_bike,339,13.831858407,1,129,14.57190653168459
2021-01-13,true,classic_bike,2541,12.298701299,1,1135,24.391502814889989
2021-01-13,true,docked_bike,1,2,2,2,0.0
2021-01-13,true,electric_bike,1103,11.956482321,1,156,12.146279446743058
2021-01-14,false,classic_bike,239,22.230125523,1,402,37.033533548626096
2021-01-14,false,docked_bike,77,30.818181818,1,219,34.738252157067159
2021-01-14,false,electric_bike,247,14.809716599,1,84,15.002841388125612
2021-01-14,true,classic_bike,2040,11.022058824,1,107,9.4902945095973035
2021-01-14,true,electric_bike,966,10.578674948,1,307,14.95484994777928
2021-01-15,false,classic_bike,343,21.56851312,1,792,48.06009782288686
2021-01-15,false,docked_bike,103,46.893203883,1,1009,102.7242432339492
2021-01-15,false,electric_bike,356,13.898876404,1,107,12.849207507429936
2021-01-15,true,classic_bike,2209,12.006790403,1,249,12.803895721670273
2021-01-15,true,electric_bike,1072,11.800373134,1,322,16.693217404786214
2021-01-16,false,classic_bike,400,27.78,1,1052,74.046043783581041
2021-01-16,false,docked_bike,101,56.168316832,2,1048,121.28977406692844
2021-01-16,false,electric_bike,344,16.683139535,1,132,15.562184171568987
2021-01-16,true,classic_bike,1624,15.269704433,1,1012,44.31748332750935
2021-01-16,true,electric_bike,783,12.733077905,1,306,18.779190586479771
2021-01-17,false,classic_bike,247,21.072874494,2,172,22.594174328787339
2021-01-17,false,docked_bike,91,25.626373626,2,96,19.144705377525963
2021-01-17,false,electric_bike,268,14.824626866,1,167,16.8815846702901
2021-01-17,true,classic_bike,1268,14.715299685,1,1093,39.521449504882426
2021-01-17,true,electric_bike,640,11.68125,1,195,15.930560989415909
2021-01-18,false,classic_bike,284,21.408450704,1,412,36.36399607133049
2021-01-18,false,docked_bike,74,44.581081081,5,291,53.974219761208815
2021-01-18,false,electric_bike,253,15.996047431,1,112,14.902979521104026
2021-01-18,true,classic_bike,2022,11.769040554,1,201,10.828972155835787
2021-01-18,true,electric_bike,904,10.553097345,1,65,9.40517717340244
2021-01-19,false,classic_bike,157,15.681528662,2,117,15.136760087398029
2021-01-19,false,docked_bike,26,30.884615385,5,103,20.857256481354256
2021-01-19,false,electric_bike,186,12.467741935,1,121,13.513495136903819
2021-01-19,true,classic_bike,1845,11.025474255,1,412,14.0506208855092
2021-01-19,true,electric_bike,871,9.76119403,1,135,11.1654054226805
2021-01-20,false,classic_bike,146,15.45890411,1,101,14.357531893981481
2021-01-20,false,docked_bike,34,57.852941176,5,1204,200.48736682408537
2021-01-20,false,electric_bike,185,11.086486486,1,56,8.544514983536013
2021-01-20,true,classic_bike,1514,12.311096433,1,1226,36.157958114270535
2021-01-20,true,electric_bike,777,10.776061776,1,198,13.153437373360717
2021-01-21,false,classic_bike,322,24.897515528,2,1081,69.999814063915039
2021-01-21,false,docked_bike,52,37.980769231,3,501,68.497189831356579
2021-01-21,false,electric_bike,303,14.442244224,1,105,13.580312297298969
2021-01-21,true,classic_bike,2410,11.807883817,1,267,11.264346319755882
2021-01-21,true,electric_bike,1050,12.011428571,1,211,14.630687346973755
2021-01-22,false,classic_bike,228,23.096491228,2,991,70.587194964467017
2021-01-22,false,docked_bike,38,24.105263158,2,104,22.40863258667142
2021-01-22,false,electric_bike,213,11.046948357,1,53,8.3005544575345862
2021-01-22,true,classic_bike,1727,10.743485814,1,262,13.054235540854558
2021-01-22,true,electric_bike,872,10.47706422,1,182,13.331497730869152
2021-01-23,false,classic_bike,391,19.122762148,1,267,23.300994315791588
2021-01-23,false,docked_bike,94,37.925531915,2,257,41.221828384429585
2021-01-23,false,electric_bike,304,15.157894737,1,114,13.236763628521162
2021-01-23,true,classic_bike,1792,12.114397321,1,112,10.4213558997169
2021-01-23,true,electric_bike,922,11.623644252,1,170,13.683611354142974
2021-01-24,false,classic_bike,308,25.392857143,1,1244,73.905069512374752
2021-01-24,false,docked_bike,90,46.833333333,1,1096,116.62058613774461
2021-01-24,false,electric_bike,302,14.579470199,1,89,13.670143509135892
2021-01-24,true,classic_bike,1529,12.835186396,1,270,15.580724347880254
2021-01-24,true,electric_bike,753,12.11686587,1,312,19.028730490191155
2021-01-25,false,classic_bike,182,15.697802198,1,162,21.453806639976264
2021-01-25,false,docked_bike,36,43.5,3,329,76.763163909086842
2021-01-25,false,electric_bike,181,12.386740331,1,79,10.538256582827183
2021-01-25,true,classic_bike,1751,15.641918903,1,1404,70.591587159518355
2021-01-25,true,electric_bike,854,9.933255269,1,188,11.628177617148857
2021-01-26,false,classic_bike,51,20.176470588,3,236,33.394085352991183
2021-01-26,false,docked_bike,12,46.75,5,137,44.264592697399422
2021-01-26,false,electric_bike,82,12.231707317,1,45,8.7196145312091229
2021-01-26,true,classic_bike,758,14.246701847,1,835,37.02767393287678
2021-01-26,true,electric_bike,348,12.594827586,1,238,18.339226118499273
2021-01-27,false,classic_bike,117,20.931623932,1,176,31.790103952781564
2021-01-27,false,docked_bike,11,13.545454545,3,43,10.039591048929834
2021-01-27,false,electric_bike,108,12.472222222,1,40,8.2197349841632086
2021-01-27,true,classic_bike,1332,14.147897898,1,754,37.578205380315737
2021-01-27,true,electric_bike,650,11.073846154,1,223,14.926716130410929
2021-01-28,false,classic_bike,160,23.4,1,1054,83.772847629766048
2021-01-28,false,docked_bike,32,21.03125,3,63,14.653251292375355
2021-01-28,false,electric_bike,144,14.722222222,1,201,20.657741501689319
2021-01-28,true,classic_bike,1554,12.018018018,1,289,14.698941370392248
2021-01-28,true,electric_bike,670,10.888059701,1,216,14.102746873200626
2021-01-29,false,classic_bike,249,18.923694779,1,391,35.343270759156304
2021-01-29,false,docked_bike,53,30.943396226,3,111,27.43941187989828
2021-01-29,false,electric_bike,249,14.008032129,1,96,13.195165223827564
2021-01-29,true,classic_bike,1779,13.252388983,1,823,31.013367055416769
2021-01-29,true,electric_bike,889,11.660292463,1,319,17.347419627814578
2021-01-30,false,classic_bike,159,18.830188679,1,159,22.18595157152858
2021-01-30,false,docked_bike,47,39.787234043,6,274,47.829455969171612
2021-01-30,false,electric_bike,179,14.117318436,1,81,11.395514238704653
2021-01-30,true,classic_bike,1170,13.131623932,1,376,15.585104929176588
2021-01-30,true,electric_bike,625,12.3536,1,173,15.093461068953005
2021-01-31,false,classic_bike,54,76.333333333,3,1347,232.35493283942739
2021-01-31,false,docked_bike,4,18,15,21,2.5495097567963922
2021-01-31,false,electric_bike,47,19.127659574,1,70,15.079388527131847
2021-01-31,true,classic_bike,225,24.395555556,1,1016,84.4311631660979
2021-01-31,true,electric_bike,145,13.372413793,1,79,11.6399696809572
2021-02-01,false,classic_bike,115,26.417391304,2,269,36.5919883387882
2021-02-01,false,docked_bike,15,34.8,8,214,49.765047975461655
2021-02-01,false,electric_bike,122,13.409836066,1,70,10.626871367203648
2021-02-01,true,classic_bike,1113,16.126684636,1,589,28.272215739289013
2021-02-01,true,electric_bike,403,13.193548387,1,198,14.831301419666737
2021-02-02,false,classic_bike,153,30.77124183,2,1343,112.35369552648393
2021-02-02,false,docked_bike,12,17.75,5,44,9.790514116565415
2021-02-02,false,electric_bike,117,16.179487179,1,74,14.379838321913274
2021-02-02,true,classic_bike,1407,14.168443497,1,782,30.224333932864905
2021-02-02,true,electric_bike,574,11.918118467,1,238,15.664667157545907
2021-02-03,false,classic_bike,186,21.52688172,1,257,32.017666963775085
2021-02-03,false,docked_bike,26,28.384615385,4,151,29.856164062792441
2021-02-03,false,electric_bike,144,13.111111111,1,70,9.7047461978885412
2021-02-03,true,classic_bike,1644,14.381386861,1,387,19.376501910831582
2021-02-03,true,electric_bike,662,13.380664653,1,479,23.927069215641097
2021-02-04,false,classic_bike,92,18.532608696,1,141,21.46303753319247
2021-02-04,false,docked_bike,6,24,10,53,16.134848413707932
2021-02-04,false,electric_bike,99,13.333333333,2,60,11.140063289811692
2021-02-04,true,classic_bike,1004,12.72310757,1,208,13.655808269976445
2021-02-04,true,electric_bike,500,11.25,1,247,15.481456649811735
2021-02-05,false,classic_bike,65,33,2,344,64.107601853326372
2021-02-05,false,docked_bike,6,17,9,22,4.9328828623162471
2021-02-05,false,electric_bike,66,13.151515152,1,65,11.799129942554476
2021-02-05,true,classic_bike,753,19.962815405,1,1112,69.993046124255173
2021-02-05,true,electric_bike,371,11.803234501,1,126,13.082017463398529
2021-02-06,false,classic_bike,65,22,2,122,22.618576436195095
2021-02-06,false,docked_bike,14,118.071428571,3,1309,330.7071350661692
2021-02-06,false,electric_bike,34,10.588235294,1,30,7.6046334446171446
2021-02-06,true,classic_bike,468,19.914529915,1,1029,65.223360170712667
2021-02-06,true,electric_bike,231,12.246753247,1,121,14.868679866543125
2021-02-07,false,classic_bike,58,21.724137931,2,486,62.43998307435551
2021-02-07,false,docked_bike,10,57,6,324,91.462560646419689
2021-02-07,false,electric_bike,9,22.666666667,3,49,14.251705550954632
2021-02-07,true,classic_bike,415,21.81686747,1,1222,94.153938063353777
2021-02-07,true,electric_bike,60,15.55,1,98,17.659204398839716
2021-02-08,false,classic_bike,58,48.275862069,1,984,137.20734285963584
2021-02-08,false,docked_bike,5,49.6,13,155,53.432574334388946
2021-02-08,false,electric_bike,18,22.5,4,147,31.1631014003563
2021-02-08,true,classic_bike,705,18.280851064,1,845,66.116986277756155
2021-02-08,true,electric_bike,117,13.743589744,1,212,28.895081013415773
2021-02-09,false,classic_bike,102,38.215686275,2,1138,114.13550833874932
2021-02-09,false,docked_bike,6,25,9,59,17.426034163476974
2021-02-09,false,electric_bike,30,11.733333333,1,35,7.4428190597081931
2021-02-09,true,classic_bike,919,12.724700762,1,727,26.181532279976118
2021-02-09,true,electric_bike,202,13.658415842,1,203,21.549095532818107
2021-02-10,false,classic_bike,87,33.32183908,1,496,64.277146732101315
2021-02-10,false,docked_bike,7,14.285714286,6,35,10.18001242932564
2021-02-10,false,electric_bike,49,12.836734694,1,41,8.3283311378605482
2021-02-10,true,classic_bike,818,16.572127139,1,1249,61.929827041437534
2021-02-10,true,electric_bike,257,13.809338521,1,180,20.599162990394987
2021-02-11,false,classic_bike,90,23.133333333,1,171,35.150533424117484
2021-02-11,false,docked_bike,5,20,6,39,14.805404418657398
2021-02-11,false,electric_bike,81,14.037037037,1,55,10.778859561339164
2021-02-11,true,classic_bike,860,17.344186047,1,1107,52.843011473105712
2021-02-11,true,electric_bike,295,14.128813559,1,194,22.879722728907371
2021-02-12,false,classic_bike,169,28.349112426,1,388,48.074424696121945
2021-02-12,false,docked_bike,19,39.789473684,4,117,27.592102125843759
2021-02-12,false,electric_bike,99,16.888888889,1,201,24.915164701417595
2021-02-12,true,classic_bike,1063,14.095954845,1,1071,36.114329438413996
2021-02-12,true,electric_bike,433,13.47113164,1,188,19.19595614804421
2021-02-13,false,classic_bike,66,52.954545455,1,1094,145.8098005412678
2021-02-13,false,docked_bike,9,41.111111111,11,135,39.965108238852672
2021-02-13,false,electric_bike,60,15.583333333,1,56,12.896112678719206
2021-02-13,true,classic_bike,388,20.115979381,1,986,71.06675714751232
2021-02-13,true,electric_bike,177,14.163841808,1,216,19.599124935436844
2021-02-14,false,classic_bike,78,39.166666667,2,660,84.267038399861661
2021-02-14,false,docked_bike,6,13,3,23,7.047458170621991
2021-02-14,false,electric_bike,9,12.222222222,5,31,10.260796782769063
2021-02-14,true,classic_bike,360,20.633333333,1,1167,75.067184722901544
2021-02-14,true,electric_bike,21,41.380952381,2,291,68.601316237876659
2021-02-15,false,classic_bike,21,69.428571429,3,796,167.45534484454893
2021-02-15,false,docked_bike,1,11,11,11,0.0
2021-02-15,false,electric_bike,11,18.090909091,6,47,11.973110368689769
2021-02-15,true,classic_bike,260,29.453846154,1,1361,118.4906754876298
2021-02-15,true,electric_bike,43,19.488372093,1,141,25.919707948598042
2021-02-16,false,classic_bike,34,160,4,1427,366.16767293943678
2021-02-16,false,docked_bike,1,76,76,76,0.0
2021-02-16,false,electric_bike,13,13.923076923,2,34,10.709173195562036
2021-02-16,true,classic_bike,171,37.450292398,1,1015,112.07386681435383
2021-02-16,true,electric_bike,54,20.611111111,2,180,27.092719171370849
2021-02-17,false,classic_bike,49,43.653061224,3,597,86.708413785751787
2021-02-17,false,docked_bike,1,6,6,6,0.0
2021-02-17,false,electric_bike,30,13.766666667,3,40,8.44465643008774
2021-02-17,true,classic_bike,388,29.087628866,1,1060,88.46691123260446
2021-02-17,true,electric_bike,138,16.985507246,1,204,23.934386610562228
2021-02-18,false,classic_bike,66,35.242424242,1,205,46.378567609586518
2021-02-18,false,docked_bike,6,50.833333333,10,190,63.810700948630519
2021-02-18,false,electric_bike,38,14.157894737,1,75,14.566591762243734
2021-02-18,true,classic_bike,478,21.378661088,1,857,48.933659778266943
2021-02-18,true,electric_bike,200,13.13,1,223,18.779858891908638
2021-02-19,false,classic_bike,79,52.379746835,4,1275,144.34306039252533
2021-02-19,false,docked_bike,8,73.875,1,288,97.8167131680471
2021-02-19,false,electric_bike,58,15.637931034,2,85,13.656750605421921
2021-02-19,true,classic_bike,603,23.673300166,1,1087,75.317290592819617
2021-02-19,true,electric_bike,198,13.595959596,1,220,19.947364673372494
2021-02-20,false,classic_bike,115,54.626086957,1,868,103.34151578474206
2021-02-20,false,docked_bike,14,82.142857143,8,280,95.148648472390036
2021-02-20,false,electric_bike,65,21.553846154,1,85,20.366662631505491
2021-02-20,true,classic_bike,657,22.208523592,1,1119,58.737535447301148
2021-02-20,true,electric_bike,255,16.31372549,1,223,22.89557727312728
2021-02-21,false,classic_bike,105,31.361904762,1,666,68.404695440274011
2021-02-21,false,docked_bike,14,66.571428571,6,480,120.91184172523283
2021-02-21,false,electric_bike,55,15.109090909,2,51,11.409203186698532
2021-02-21,true,classic_bike,515,26.258252427,1,1337,99.560711364631317
2021-02-21,true,electric_bike,189,16.476190476,1,242,25.696142923577149
2021-02-22,false,classic_bike,109,39.733944954,2,372,58.271846665393532
2021-02-22,false,docked_bike,10,51.4,9,124,44.061774816727478
2021-02-22,false,electric_bike,83,17.13253012,2,181,21.569037985561312
2021-02-22,true,classic_bike,956,16.287656904,1,856,40.493347435845671
2021-02-22,true,electric_bike,323,14.421052632,1,230,19.758036092264739
2021-02-23,false,classic_bike,297,27.858585859,2,414,42.974977474215095
2021-02-23,false,docked_bike,62,76.596774194,4,1036,178.60846164232908
2021-02-23,false,electric_bike,153,16.836601307,1,137,17.613296194295152
2021-02-23,true,classic_bike,1732,16.355658199,1,1261,53.331596530940843
2021-02-23,true,electric_bike,542,14.463099631,1,191,18.8201216214498
2021-02-24,false,classic_bike,291,24.945017182,1,248,31.820864595814086
2021-02-24,false,docked_bike,57,78.807017544,1,1249,214.81092776578242
2021-02-24,false,electric_bike,172,16.063953488,1,107,16.151228715521693
2021-02-24,true,classic_bike,1946,12.398766701,1,201,10.77668673091315
2021-02-24,true,electric_bike,631,12.979397781,1,230,16.652252560140763
2021-02-25,false,classic_bike,309,20.84789644,1,238,28.337760046311882
2021-02-25,false,docked_bike,57,47.947368421,2,945,123.41804881692364
2021-02-25,false,electric_bike,184,13.635869565,1,87,11.897799225813545
2021-02-25,true,classic_bike,1934,13.230093071,1,1336,32.972557677011196
2021-02-25,true,electric_bike,654,11.466360856,1,199,14.292743177981613
2021-02-26,false,classic_bike,462,24.764069264,1,1306,66.474310429499411
2021-02-26,false,docked_bike,138,53.811594203,4,1378,151.79484394465825
2021-02-26,false,electric_bike,278,14.517985612,1,115,13.391102231101881
2021-02-26,true,classic_bike,2255,13.163192905,1,1012,31.213973965783715
2021-02-26,true,electric_bike,741,12.970310391,1,223,16.155258304614396
2021-02-27,false,classic_bike,1737,33.682210708,1,1407,74.565239911486259
2021-02-27,false,docked_bike,556,56.462230216,1,1440,133.15778901319388
2021-02-27,false,electric_bike,683,24.010248902,1,170,22.93465567282767
2021-02-27,true,classic_bike,3197,16.225836722,1,260,14.390537348618132
2021-02-27,true,electric_bike,999,16.101101101,1,479,23.451412698307433
2021-02-28,false,classic_bike,530,32.732075472,2,763,56.788152410366223
2021-02-28,false,docked_bike,168,46.321428571,2,1422,110.65348753076465
2021-02-28,false,electric_bike,320,20.471875,1,215,22.513589429150898
2021-02-28,true,classic_bike,1737,14.343696028,1,258,13.013163997726412
2021-02-28,true,electric_bike,610,13.421311475,1,234,16.176522298994563
2021-03-01,false,classic_bike,274,20.525547445,1,189,29.948149911045661
2021-03-01,false,docked_bike,66,49.848484848,3,1111,135.06454600898567
2021-03-01,false,electric_bike,236,15.944915254,1,136,18.372128381437047
2021-03-01,true,classic_bike,2047,11.13727406,1,199,10.097918884520945
2021-03-01,true,electric_bike,788,10.307106599,1,106,9.52659117124098
2021-03-02,false,classic_bike,393,24.430025445,1,1148,61.842044660454206
2021-03-02,false,docked_bike,108,32.37962963,1,445,52.353095630392751
2021-03-02,false,electric_bike,291,14.883161512,1,78,12.973675102874465
2021-03-02,true,classic_bike,2363,12.077443927,1,402,14.858150389349211
2021-03-02,true,electric_bike,896,11.518973214,1,329,15.134798975114922
2021-03-03,false,classic_bike,787,26.891994917,1,285,31.1736502041312
2021-03-03,false,docked_bike,188,49.734042553,1,1318,99.8671644897973
2021-03-03,false,electric_bike,482,20.794605809,1,142,21.333484578561016
2021-03-03,true,classic_bike,3112,13.937017995,1,1354,37.079240408303214
2021-03-03,true,electric_bike,1083,13.3388735,1,347,16.112446323391239
2021-03-04,false,classic_bike,412,19.677184466,1,234,28.33451639356554
2021-03-04,false,docked_bike,89,25.516853933,4,134,25.46118983580832
2021-03-04,false,electric_bike,208,14.110576923,1,128,13.974987396920358
2021-03-04,true,classic_bike,2402,11.29683597,1,1040,23.536632881695972
2021-03-04,true,electric_bike,836,10.891148325,1,107,10.043154164469499
2021-03-05,false,classic_bike,839,28.455303933,1,1214,75.1549696053006
2021-03-05,false,docked_bike,188,35.840425532,3,222,35.550175267093273
2021-03-05,false,electric_bike,422,15.976303318,1,316,20.641131521918922
2021-03-05,true,classic_bike,3009,12.329012961,1,895,18.830268771055668
2021-03-05,true,electric_bike,896,12.323660714,1,184,13.720591049296239
2021-03-06,false,classic_bike,1525,28.417704918,1,1125,50.84833715524934
2021-03-06,false,docked_bike,529,46.446124764,1,1304,83.1403568136877
2021-03-06,false,electric_bike,579,20.260794473,1,144,18.934192920348575
2021-03-06,true,classic_bike,3119,14.319974351,1,709,18.221928747278746
2021-03-06,true,electric_bike,1014,14.710059172,1,451,20.30528242782691
2021-03-07,false,classic_bike,1511,31.984778293,1,1293,50.081222248528483
2021-03-07,false,docked_bike,508,55.135826772,1,1291,116.78976693753748
2021-03-07,false,electric_bike,546,24.402930403,1,143,22.127641512037972
2021-03-07,true,classic_bike,2990,15.786622074,1,653,19.12768104698262
2021-03-07,true,electric_bike,851,14.482961222,1,235,17.581453979012164
2021-03-08,false,classic_bike,1822,33.546103183,1,1054,42.381970330246283
2021-03-08,false,docked_bike,578,54.501730104,1,1312,95.235934473284928
2021-03-08,false,electric_bike,684,25.25877193,1,164,24.93005412131798
2021-03-08,true,classic_bike,4478,14.417373828,1,856,18.146511373120351
2021-03-08,true,electric_bike,1266,14.226698262,1,219,16.76314738548713
2021-03-09,false,classic_bike,2307,30.37407889,1,1067,41.816668890568536
2021-03-09,false,docked_bike,652,60.748466258,1,1387,124.26368873544045
2021-03-09,false,electric_bike,784,22.582908163,1,199,22.877519125519374
2021-03-09,true,classic_bike,5179,14.782969685,1,930,21.274700251948122
2021-03-09,true,electric_bike,1315,14.336121673,1,313,17.506097454214359
2021-03-10,false,classic_bike,1262,25.60459588,1,1193,44.470397331065122
2021-03-10,false,docked_bike,338,49.322485207,3,816,69.285487972070214
2021-03-10,false,electric_bike,573,18.464223386,1,291,21.653648253506233
2021-03-10,true,classic_bike,4021,12.621238498,1,702,15.457735707205071
2021-03-10,true,electric_bike,1106,13.280289331,1,328,18.049036839635789
2021-03-11,false,classic_bike,1308,23.419724771,1,272,25.457774764278078
2021-03-11,false,docked_bike,337,53.836795252,1,1225,131.90890238120795
2021-03-11,false,electric_bike,587,19.367972743,1,420,27.446355231275597
2021-03-11,true,classic_bike,4117,12.451785281,1,177,10.444431528727049
2021-03-11,true,electric_bike,1167,12.34361611,1,479,18.185637287364237
2021-03-12,false,classic_bike,1282,21.970358814,1,603,29.200459381803938
2021-03-12,false,docked_bike,321,45.800623053,1,947,91.388923435581674
2021-03-12,false,electric_bike,589,17.904923599,1,164,20.060294332221332
2021-03-12,true,classic_bike,3790,13.135620053,1,1208,26.131301761288992
2021-03-12,true,electric_bike,1157,12.617977528,1,242,15.46560982803444
2021-03-13,false,classic_bike,3739,31.640010698,1,1387,58.853259830460736
2021-03-13,false,docked_bike,1290,47.507751938,1,1331,68.115112453541613
2021-03-13,false,electric_bike,1389,24.004319654,1,392,24.682840232253223
2021-03-13,true,classic_bike,4735,16.238225977,1,1236,23.087114217523339
2021-03-13,true,electric_bike,1350,16.592592593,1,479,21.193708464156263
2021-03-14,false,classic_bike,1217,26.622843057,1,906,40.211743226499223
2021-03-14,false,docked_bike,369,43.238482385,1,823,75.428550041628668
2021-03-14,false,electric_bike,576,17.973958333,1,117,16.551508898937197
2021-03-14,true,classic_bike,2276,12.853251318,1,101,10.684256315446941
2021-03-14,true,electric_bike,846,13.468085106,1,341,17.840991869731631
2021-03-15,false,classic_bike,164,18.743902439,1,187,28.009280245892089
2021-03-15,false,docked_bike,34,20.323529412,6,55,13.932021069201136
2021-03-15,false,electric_bike,160,10.875,1,43,8.0068330193653967
2021-03-15,true,classic_bike,1281,10.594847775,1,150,9.17412127493984
2021-03-15,true,electric_bike,549,10.734061931,1,190,12.466872170502693
2021-03-16,false,classic_bike,454,19.733480176,1,227,24.853081563837712
2021-03-16,false,docked_bike,114,33.973684211,4,187,37.08133793795335
2021-03-16,false,electric_bike,336,15.30952381,1,479,28.723839522530756
2021-03-16,true,classic_bike,2406,12.454280964,1,1174,31.615681519082766
2021-03-16,true,electric_bike,904,11.181415929,1,163,11.552891441107363
2021-03-17,false,classic_bike,405,21.212345679,1,195,29.528046440571636
2021-03-17,false,docked_bike,83,42.759036145,1,1063,118.60479991520751
2021-03-17,false,electric_bike,309,15.521035599,1,383,26.50463190078564
2021-03-17,true,classic_bike,2040,10.931862745,1,211,10.722925982595418
2021-03-17,true,electric_bike,857,10.533255543,1,122,9.727158998918469
