IS_MEMBER,AVG_DURATION,COUNT,date,temp_min,temp_avg,temp_max,rain,snow,wind_avg,wind_2min_peak
false,21.910153846,3250,2020-10-01,8.3,11.6,15.0,5.3,0,3.8,12.5
false,34.679213164,5287,2020-10-02,5.6,9.4,12.8,0.0,0,3.1,6.7
false,30.586472727,6875,2020-10-03,7.8,10.0,13.3,2.8,0,2.2,5.4
false,30.699568594,5795,2020-10-04,4.4,9.5,13.9,0.0,0,3.8,8.1
false,27.562370062,3848,2020-10-05,3.3,9.2,17.2,0.0,0,4.7,9.8
false,33.006977183,5303,2020-10-06,11.1,15.7,23.9,0.0,0,5.1,8.1
false,30.18382714,6109,2020-10-07,11.7,19.5,24.4,0.0,0,4.2,9.4
false,26.071590711,5727,2020-10-08,10.0,15.2,21.1,0.0,0,2.3,6.7
false,31.483142425,9254,2020-10-09,11.1,17.2,27.8,0.0,0,5.3,11.2
false,39.608161765,13600,2020-10-10,13.9,20.9,25.0,0.0,0,6.0,10.3
false,37.186259245,10276,2020-10-11,13.3,16.3,20.6,0.0,0,3.9,7.2
false,25.967536814,2988,2020-10-12,10.0,16.9,19.4,2.8,0,5.1,11.2
false,26.817744419,5196,2020-10-13,7.8,13.8,22.8,0.0,0,5.3,13.0
false,26.059184481,5052,2020-10-14,8.3,15.5,26.1,0.0,0,6.0,14.3
false,21.283678756,3860,2020-10-15,5.0,14.6,17.8,0.0,0,5.1,11.6
false,40.83446273,4132,2020-10-16,2.8,7.2,11.7,0.3,0,4.2,11.6
false,33.821644151,6958,2020-10-17,2.8,9.5,18.3,0.0,0,6.4,14.3
false,27.562364425,1844,2020-10-18,4.4,11.8,15.6,4.6,0,3.6,10.3
false,24.463360882,1815,2020-10-19,3.3,5.5,10.0,1.3,0,3.8,8.1
false,30.63869258,2264,2020-10-20,3.3,6.3,11.7,4.8,0,3.6,6.7
false,21.912707182,2715,2020-10-21,8.3,10.4,15.0,9.7,0,3.6,8.1
false,29.171055593,4443,2020-10-22,8.3,12.9,25.6,42.4,0,4.6,8.9
false,20.08615222,1892,2020-10-23,3.3,16.1,22.2,16.5,0,5.4,9.8
false,28.943108057,5238,2020-10-24,1.1,5.0,9.4,0.0,0,3.5,6.3
false,30.346415328,3236,2020-10-25,3.9,5.6,8.3,0.0,0,5.6,10.7
false,16.126031508,1333,2020-10-26,1.1,3.3,3.9,1.5,0,4.2,8.1
false,20.987694832,1219,2020-10-27,0.6,2.1,3.3,0.8,0,2.0,4.0
false,24.165697674,2408,2020-10-28,-0.5,3.9,10.6,0.0,0,3.3,7.6
false,16.470772443,1916,2020-10-29,1.7,7.0,9.4,0.0,0,7.2,14.3
false,20.304054054,2664,2020-10-30,-0.5,2.9,6.7,0.0,0,2.7,6.7
false,30.485529954,5425,2020-10-31,-1.0,5.0,15.0,0.0,0,6.2,12.5
false,28.516309888,1962,2020-11-01,-1.0,7.2,12.8,0.0,0,7.2,14.3
false,23.395067942,1987,2020-11-02,-2.1,2.7,10.6,0.0,0,4.8,10.7
false,32.05505341,3651,2020-11-03,3.9,10.1,20.6,0.0,0,4.4,8.9
false,28.13397642,3732,2020-11-04,11.1,16.2,23.3,0.0,0,6.1,10.3
false,34.585945399,3956,2020-11-05,12.8,17.3,21.7,0.0,0,4.4,7.6
false,33.322270322,6237,2020-11-06,10.6,16.0,23.3,0.0,0,4.0,8.9
false,38.689583831,12567,2020-11-07,12.2,17.1,22.2,0.0,0,4.4,8.1
false,44.343483425,9261,2020-11-08,11.1,17.2,24.4,0.0,0,3.8,8.1
false,33.212348178,4940,2020-11-09,17.2,20.8,24.4,0.0,0,5.4,10.7
false,25.740580848,2548,2020-11-10,5.6,21.4,23.9,8.1,0,8.5,17.4
false,22.163078333,2183,2020-11-11,1.7,6.3,7.2,0.0,0,3.9,9.8
false,20.833685099,2369,2020-11-12,1.7,5.9,12.2,0.5,0,2.7,6.7
false,23.931050023,2219,2020-11-13,-1.0,4.9,7.8,0.0,0,3.6,9.4
false,29.655901116,2508,2020-11-14,-1.6,1.7,10.6,6.6,0,5.5,10.7
false,43.857142857,973,2020-11-15,1.1,7.9,12.8,1.8,0,8.9,15.7
false,19.959359606,1624,2020-11-16,0.0,3.1,8.3,0.0,0,5.2,10.7
false,18.92379583,1391,2020-11-17,-1.6,3.1,5.6,0.0,0,4.2,10.3
false,21.562909958,1677,2020-11-18,1.1,5.2,10.6,0.0,0,6.5,12.5
false,24.661797753,2670,2020-11-19,8.9,11.9,18.9,0.0,0,8.9,12.5
false,27.707154742,3005,2020-11-20,6.1,14.1,16.1,0.0,0,4.7,9.8
false,26.994799406,2692,2020-11-21,2.2,6.2,8.9,0.0,0,2.9,5.8
false,28.713570982,1599,2020-11-22,5.0,6.2,8.3,0.0,0,3.0,5.8
false,25.948701299,1540,2020-11-23,0.6,4.8,7.8,0.0,0,2.6,5.8
false,25.460500963,519,2020-11-24,0.6,3.0,7.2,14.7,18,4.2,7.2
false,22.214814815,675,2020-11-25,6.7,7.2,8.3,11.9,0,3.6,6.3
false,32.273879966,1183,2020-11-26,5.0,6.7,7.8,0.0,0,4.2,8.1
false,30.967632027,1761,2020-11-27,0.6,5.4,7.2,0.0,0,3.3,5.8
false,37.795446585,2855,2020-11-28,-1.6,3.0,10.0,0.0,0,4.9,8.9
false,27.231069042,1796,2020-11-29,2.8,6.0,9.4,0.0,0,5.2,10.3
false,16.029230769,650,2020-11-30,-1.6,1.4,2.8,0.0,0,7.6,10.7
false,22.665338645,753,2020-12-01,-3.8,-1.6,1.7,0.0,0,3.7,7.2
false,20.202425373,1072,2020-12-02,-3.8,0.7,8.9,0.0,0,3.0,6.7
false,20.448695652,1150,2020-12-03,-1.0,2.4,6.7,0.0,0,4.9,8.9
false,22.601293103,1392,2020-12-04,-1.0,3.1,7.8,0.0,0,4.6,8.9
false,29.007808143,1793,2020-12-05,-1.6,1.2,5.0,0.0,0,2.2,4.0
false,28.413194444,1152,2020-12-06,1.1,1.9,2.8,0.0,0,2.1,5.8
false,21.065192084,859,2020-12-07,0.6,2.0,3.3,0.0,0,1.8,4.0
false,16.407730673,802,2020-12-08,0.6,1.7,2.2,0.0,0,4.5,9.4
false,23.908536585,1476,2020-12-09,0.0,4.1,11.7,0.0,0,2.5,5.8
false,24.298477157,1970,2020-12-10,-0.5,5.6,13.9,0.0,0,2.0,6.7
false,18.373071529,713,2020-12-11,2.2,6.2,6.7,20.8,0,6.6,12.5
false,18.861878453,543,2020-12-12,-1.0,4.4,5.6,21.6,0,6.8,11.6
false,51.727081875,1429,2020-12-13,-2.7,-0.4,2.2,0.0,0,3.0,9.4
false,17.698412698,819,2020-12-14,-6.0,-1.2,0.0,0.0,0,4.3,7.6
false,22.456806283,764,2020-12-15,-7.7,-3.9,1.1,0.0,0,4.0,7.2
false,18.878834356,652,2020-12-16,-1.6,-0.4,1.1,0.0,0,4.2,6.7
false,20.559774965,711,2020-12-17,-2.7,0.6,1.7,0.0,0,2.3,5.4
false,21.998118532,1063,2020-12-18,-4.3,-1.1,2.8,0.0,0,4.5,9.4
false,28.418791946,1490,2020-12-19,2.2,3.5,6.1,0.0,0,4.3,8.1
false,33.398513011,1345,2020-12-20,0.0,2.4,5.0,0.0,0,4.1,8.9
false,27.160185185,1080,2020-12-21,0.6,3.0,7.8,0.0,0,5.8,11.2
false,22.727525487,1079,2020-12-22,0.0,2.9,5.6,0.0,0,4.6,9.8
false,22.72,1050,2020-12-23,-3.2,8.2,14.4,4.3,0,9.3,13.9
false,16.353612167,263,2020-12-24,-12.7,-5.6,-3.2,0.0,5,6.6,14.3
false,31.397727273,264,2020-12-25,-13.2,-10.3,-5.5,0.0,0,5.6,9.8
false,40.121212121,693,2020-12-26,-7.1,-4.9,0.6,0.0,0,2.6,6.7
false,48.975460123,1141,2020-12-27,-3.8,-0.1,8.3,0.0,0,3.9,9.8
false,24.739892183,742,2020-12-28,-6.0,0.6,1.1,0.0,0,4.7,8.1
false,20.664804469,537,2020-12-29,-7.7,-4.3,0.0,13.2,66,3.7,8.9
false,24.54340836,311,2020-12-30,-3.2,-0.1,1.7,4.8,0,6.3,10.7
false,36.384201077,557,2020-12-31,-7.7,-3.6,-1.6,0.0,0,1.8,5.8
false,42.014705882,272,2021-01-01,-7.1,-2.9,1.7,9.7,33,5.3,10.3
false,66.625231911,539,2021-01-02,-2.1,0.0,1.7,0.0,0,2.8,7.2
false,27.535901926,571,2021-01-03,-3.2,-0.1,0.6,0.8,10,3.1,5.8
false,17.190384615,520,2021-01-04,-4.3,-2.8,-1.0,0.0,0,3.5,6.3
false,27.974882261,637,2021-01-05,-1.6,-0.6,2.8,0.0,0,2.5,6.7
false,25.883453237,695,2021-01-06,-0.5,0.6,3.9,0.0,0,2.1,4.5
false,19.726158038,734,2021-01-07,0.6,1.8,3.3,0.0,0,4.1,6.7
false,20.306332842,679,2021-01-08,-1.0,1.0,2.2,0.5,5,5.3,9.8
false,30.35518732,1388,2021-01-09,-2.1,-0.3,2.8,0.0,0,3.3,5.8
false,31.188544153,838,2021-01-10,-4.3,-1.7,-1.6,0.0,0,2.6,6.7
false,21.376425856,526,2021-01-11,-5.5,-3.8,-1.0,0.0,0,5.9,8.9
false,21.379943503,708,2021-01-12,-2.7,-0.7,2.8,0.0,0,4.8,7.2
false,19.203947368,760,2021-01-13,-0.5,1.4,5.0,0.0,0,3.8,6.7
false,20.14920071,563,2021-01-14,0.0,2.4,4.4,3.6,0,4.1,8.9
false,21.416458853,802,2021-01-15,-1.0,1.9,3.9,0.3,0,2.7,6.3
false,28.395981087,846,2021-01-16,-1.0,0.6,2.2,1.8,18,3.8,6.7
false,21.431630972,607,2021-01-17,-2.7,-0.1,1.1,1.3,18,3.0,4.5
false,24.387254902,612,2021-01-18,-4.9,-2.0,-1.0,0.0,3,4.1,7.6
false,15.132791328,369,2021-01-19,-6.6,-4.3,0.0,1.3,43,4.5,10.3
false,43.904891304,368,2021-01-20,-10.5,-5.2,1.1,0.0,0,5.8,11.2
false,23.402654867,678,2021-01-21,-1.0,1.1,3.9,0.0,0,6.4,11.6
false,23.956340956,481,2021-01-22,-11.0,-5.1,-1.0,0.0,0,4.6,8.9
false,19.835234474,789,2021-01-23,-12.1,-8.3,-1.0,0.0,0,2.5,5.4
false,31.803418803,702,2021-01-24,-2.7,-1.3,1.1,0.5,0,3.1,5.8
false,16.704260652,399,2021-01-25,-2.1,-0.6,1.1,1.3,18,6.4,11.2
false,17.882758621,145,2021-01-26,-3.8,-0.6,0.0,12.2,135,7.9,11.2
false,16.716101695,236,2021-01-27,-9.9,-4.3,-2.7,0.0,0,5.0,7.2
false,23.753709199,337,2021-01-28,-13.2,-8.4,-3.2,0.0,0,2.3,5.8
false,17.858439201,551,2021-01-29,-8.8,-5.6,0.0,0.0,0,2.7,6.3
false,19.197402597,385,2021-01-30,-1.6,-0.8,1.1,9.1,114,7.4,13.0
false,48.504761905,105,2021-01-31,-1.0,-0.7,0.0,7.4,160,7.5,10.7
false,27.470355731,253,2021-02-01,-5.5,-1.4,0.6,0.0,0,5.0,10.3
false,29.374558304,283,2021-02-02,-6.0,-3.3,0.6,0.0,0,4.1,7.6
false,18.623595506,356,2021-02-03,-8.2,-3.6,2.2,0.0,0,2.3,5.8
false,16.086294416,197,2021-02-04,-7.1,0.1,3.9,7.9,58,6.8,13.9
false,283.706293706,143,2021-02-05,-13.2,-8.3,-7.1,0.0,3,8.1,13.9
false,431.211864407,118,2021-02-06,-16.6,-12.9,-11.0,1.8,18,4.1,7.2
false,63.696202532,79,2021-02-07,-21.6,-17.1,-14.9,0.0,0,3.7,7.2
false,60.390243902,82,2021-02-08,-17.1,-14.8,-9.3,2.0,99,1.8,5.4
false,42.438848921,139,2021-02-09,-17.7,-13.2,-7.7,0.0,3,3.7,8.1
false,25.370629371,143,2021-02-10,-14.3,-12.4,-8.8,0.8,13,3.7,7.2
false,18.857954545,176,2021-02-11,-16.6,-11.3,-6.0,0.3,10,5.1,8.1
false,40.320689655,290,2021-02-12,-13.8,-10.1,-8.2,0.3,3,4.3,6.7
false,46.316176471,136,2021-02-13,-18.2,-13.4,-11.0,3.0,81,4.9,7.2
false,80.625,96,2021-02-14,-20.5,-17.7,-15.5,0.8,15,4.8,7.6
false,50.545454545,33,2021-02-15,-17.7,-15.8,-11.0,4.8,155,7.2,11.6
false,314.903846154,52,2021-02-16,-13.8,-11.3,-6.6,0.3,20,4.6,8.9
false,101.325301205,83,2021-02-17,-14.3,-9.2,-2.7,0.0,0,2.2,4.5
false,28.809090909,110,2021-02-18,-8.2,-6.3,-3.2,1.0,41,2.5,5.4
false,115.560810811,148,2021-02-19,-13.8,-8.8,-6.6,0.0,0,3.9,6.7
false,128.15,200,2021-02-20,-14.9,-8.4,-1.6,0.0,0,2.3,5.4
false,53.971751412,177,2021-02-21,-8.2,-3.6,2.8,8.1,30,4.9,8.9
false,38.256157635,203,2021-02-22,-3.2,0.4,4.4,0.0,0,6.7,9.4
false,36.140077821,514,2021-02-23,2.8,4.7,8.3,0.0,0,4.5,8.1
false,36.349904398,523,2021-02-24,0.0,5.6,7.2,0.0,0,4.9,9.8
false,21.243636364,550,2021-02-25,-2.7,1.1,4.4,0.0,0,3.2,7.6
false,27.788395904,879,2021-02-26,-4.3,0.9,6.1,0.5,0,3.7,8.1
false,43.195506372,2982,2021-02-27,0.6,4.6,11.1,0.0,0,3.2,5.8
false,37.237487733,1019,2021-02-28,1.1,6.0,9.4,0.3,0,5.2,12.5
false,30.709342561,578,2021-03-01,-4.3,0.3,1.7,0.0,0,3.8,8.9
false,44.967213115,793,2021-03-02,-5.5,-1.3,6.1,0.0,0,4.8,9.8
false,27.822237474,1457,2021-03-03,0.6,6.8,15.0,0.0,0,3.7,8.1
false,39.230337079,712,2021-03-04,-2.7,2.1,2.8,0.0,0,6.0,10.7
false,29.253443526,1452,2021-03-05,-4.3,1.2,9.4,0.0,0,2.6,7.2
false,58.249056604,2650,2021-03-06,-3.2,2.5,8.9,0.0,0,1.5,5.8
false,37.786214953,2568,2021-03-07,-3.2,2.5,11.1,0.0,0,3.2,6.7
false,50.547572816,3090,2021-03-08,6.7,10.4,16.7,0.0,0,4.8,10.7
false,36.674319274,3746,2021-03-09,4.4,11.4,20.6,0.0,0,4.5,12.5
false,30.663602941,2176,2021-03-10,13.9,16.1,20.6,0.0,0,8.5,16.5
false,26.946684588,2232,2021-03-11,5.6,12.9,17.8,4.1,0,6.2,16.1
false,26.821867882,2195,2021-03-12,2.8,7.3,12.2,0.0,0,3.7,7.2
false,40.777276966,6434,2021-03-13,-0.5,6.2,15.0,0.0,0,2.4,5.4
false,37.253222836,2172,2021-03-14,2.2,7.4,8.9,0.0,0,7.5,13.9
false,19.509749304,359,2021-03-15,-1.6,1.7,4.4,5.8,46,7.2,12.5
false,23.150110375,906,2021-03-16,0.6,1.6,3.3,0.0,0,2.9,5.4
false,29.04,800,2021-03-17,1.1,2.1,3.9,9.4,0,5.9,12.5
false,35.748898678,908,2021-03-18,2.2,3.7,6.1,1.5,0,12.5,17.4
false,34.701793722,2230,2021-03-19,0.0,3.9,7.2,0.0,0,4.6,10.3
false,40.524277812,6508,2021-03-20,-2.1,4.9,14.4,0.0,0,2.8,6.3
false,45.632303156,9157,2021-03-21,2.8,9.9,18.3,0.0,0,4.4,8.9
false,45.082897033,4584,2021-03-22,7.8,13.6,20.0,0.0,0,4.4,9.4
false,25.840714286,1400,2021-03-23,10.0,13.8,17.8,6.1,0,4.7,10.3
false,28.550096712,2585,2021-03-24,7.8,12.9,14.4,0.3,0,6.7,13.0
false,27.651534527,1564,2021-03-25,3.3,8.3,10.0,4.6,0,5.2,12.5
false,24.328961749,1830,2021-03-26,1.7,4.1,7.2,0.0,0,2.9,9.4
false,38.550198255,6305,2021-03-27,2.2,8.4,18.9,0.0,0,4.3,8.9
false,34.796615385,3250,2021-03-28,1.7,8.7,10.6,0.0,0,7.0,13.0
false,42.049550945,3229,2021-03-29,-0.5,6.4,16.7,0.0,0,6.7,12.1
false,40.276686593,3513,2021-03-30,6.7,13.8,20.0,0.0,0,7.6,13.0
false,26.4,1765,2021-03-31,0.0,5.6,6.7,0.0,0,6.3,9.8
false,24.208819715,1542,2021-04-01,-4.3,0.8,4.4,0.0,0,5.2,9.4
false,62.673076923,3536,2021-04-02,-3.2,2.2,10.6,0.0,0,3.9,7.6
false,42.943483801,10988,2021-04-03,4.4,10.7,21.7,0.0,0,5.8,10.7
false,57.100225687,9748,2021-04-04,6.1,15.4,24.4,0.0,0,2.6,8.1
false,46.643984879,4497,2021-04-05,15.6,19.4,24.4,0.0,0,5.2,10.3
false,50.591631908,7672,2021-04-06,15.0,20.9,27.2,0.0,0,4.8,9.8
false,48.382769035,6291,2021-04-07,15.6,21.2,27.8,0.0,0,4.7,13.0
false,26.428762542,1495,2021-04-08,11.1,17.5,20.6,9.1,0,4.1,10.3
false,49.550572896,5062,2021-04-09,10.6,12.3,16.7,0.0,0,4.7,10.7
false,31.165849309,2243,2021-04-10,8.3,11.6,12.8,6.6,0,3.6,9.4
false,33.518613861,5050,2021-04-11,7.2,10.1,13.3,0.3,0,2.3,5.4
false,32.839179008,3849,2021-04-12,8.9,12.5,16.7,0.0,0,5.1,10.3
false,28.850476503,3043,2021-04-13,5.6,9.7,12.2,0.0,0,5.1,10.3
false,29.236830257,2221,2021-04-14,2.2,6.8,10.6,0.0,0,4.6,8.1
false,23.807416268,2508,2021-04-15,3.9,7.1,13.3,0.0,0,4.0,8.1
false,35.644825919,4136,2021-04-16,3.3,8.3,13.9,0.0,0,2.9,5.8
false,34.398955462,6893,2021-04-17,1.7,6.7,13.3,0.0,0,3.2,7.2
false,34.927797834,6371,2021-04-18,3.9,9.6,16.7,0.0,0,2.6,6.7
false,24.316176471,1768,2021-04-19,4.4,10.5,11.1,0.0,0,5.3,8.1
false,21.329322356,1579,2021-04-20,1.1,4.6,6.1,0.0,0,2.8,6.7
false,27.533998752,1603,2021-04-21,0.6,3.9,10.0,0.0,0,4.0,11.2
false,25.467790987,3617,2021-04-22,0.0,5.4,15.6,0.0,0,4.1,8.1
false,34.058845862,5268,2021-04-23,6.1,11.6,16.7,0.0,0,4.7,8.9
false,30.647460404,7324,2021-04-24,6.7,13.0,17.8,0.0,0,2.2,10.3
false,27.902837259,3736,2021-04-25,3.9,7.9,8.3,0.0,0,4.9,8.1
false,36.579608939,5728,2021-04-26,4.4,11.6,26.1,0.0,0,6.8,14.3
false,36.648295309,7802,2021-04-27,10.0,22.9,30.6,0.0,0,6.4,9.8
false,22.725326992,1682,2021-04-28,7.8,11.3,10.6,1.0,0,4.1,6.7
false,24.184700883,3059,2021-04-29,8.9,11.9,21.7,1.0,0,4.3,16.1
false,28.758523953,4634,2021-04-30,5.6,11.7,13.3,0.0,0,5.3,12.5
false,43.020034222,14026,2021-05-01,5.6,13.3,29.4,0.0,0,7.7,15.7
false,52.634035326,14720,2021-05-02,17.2,23.6,29.4,0.0,0,7.2,13.0
false,29.882828283,3465,2021-05-03,14.4,18.6,22.8,1.8,0,3.9,7.6
false,27.03803132,2682,2021-05-04,7.2,13.8,14.4,0.0,0,3.8,6.7
false,26.097868217,4128,2021-05-05,5.0,10.7,16.1,0.0,0,4.1,9.4
false,23.58719791,3062,2021-05-06,6.7,9.6,13.3,1.5,0,3.4,7.6
false,32.681615184,5374,2021-05-07,3.9,10.1,15.6,0.0,0,4.4,10.3
false,40.241093729,7607,2021-05-08,2.8,7.2,12.2,2.5,0,3.0,6.7
false,42.177749361,3128,2021-05-09,4.4,7.8,13.9,3.0,0,5.5,10.3
false,24.921088435,2940,2021-05-10,3.9,7.9,11.1,0.0,0,4.1,7.6
false,27.752432742,3494,2021-05-11,2.2,7.9,13.3,0.0,0,3.1,9.4
false,26.000446728,4477,2021-05-12,2.8,9.9,16.7,0.0,0,2.6,6.3
false,32.365864869,6527,2021-05-13,5.0,13.0,21.1,0.0,0,2.2,6.3
false,36.469725343,9612,2021-05-14,8.9,15.7,21.7,0.0,0,3.0,8.9
false,35.695110259,8344,2021-05-15,12.8,14.8,16.7,0.3,0,3.2,8.1
false,46.110139603,13610,2021-05-16,12.8,16.5,22.2,0.0,0,1.7,5.4
false,33.578965167,5914,2021-05-17,13.3,17.5,21.1,0.0,0,3.4,6.7
false,27.893210283,4551,2021-05-18,14.4,18.4,24.4,1.8,0,4.4,9.4
false,31.777606838,5850,2021-05-19,18.3,20.4,23.9,1.0,0,4.9,9.4
false,36.334338022,8958,2021-05-20,18.9,23.4,30.0,0.0,0,4.8,9.4
false,36.78392,12500,2021-05-21,20.6,25.2,30.0,0.0,0,3.8,9.4
false,41.258478671,21731,2021-05-22,21.1,25.3,31.1,0.0,0,3.4,7.2
false,44.572627502,12392,2021-05-23,13.3,24.1,27.8,0.5,0,3.4,6.7
false,44.491637274,8789,2021-05-24,13.3,20.3,32.2,0.0,0,3.3,7.2
false,34.099711362,7622,2021-05-25,20.0,26.1,29.4,0.8,0,6.0,11.2
false,35.683339288,8397,2021-05-26,13.3,22.7,27.8,18.8,0,5.2,9.8
false,29.787078934,3978,2021-05-27,9.4,14.1,15.0,0.8,0,7.9,12.5
false,20.125098348,2542,2021-05-28,6.7,9.0,9.4,12.7,0,8.7,14.3
false,33.93506391,12674,2021-05-29,7.2,10.8,15.6,0.0,0,5.6,10.7
false,43.894537526,17428,2021-05-30,5.6,13.2,20.6,0.0,0,2.2,6.3
false,40.066281971,12824,2021-05-31,12.2,17.1,21.1,0.0,0,3.2,7.6
false,40.804045966,8354,2021-06-01,10.0,17.3,25.0,0.0,0,1.9,5.8
false,42.080503766,8099,2021-06-02,12.8,19.6,25.6,0.0,0,2.6,6.3
false,36.937299642,10606,2021-06-03,13.3,21.5,30.6,0.0,0,2.4,6.7
false,39.335065539,12893,2021-06-04,21.7,26.6,32.8,0.0,0,4.9,9.8
false,49.264410807,22726,2021-06-05,20.6,27.0,33.3,0.0,0,5.5,9.4
false,44.976129143,17469,2021-06-06,22.2,27.5,31.7,0.0,0,5.1,9.8
false,31.865826145,7535,2021-06-07,21.7,25.3,26.7,0.0,0,3.0,6.3
false,31.508029197,9590,2021-06-08,21.7,25.3,32.8,0.3,0,1.9,4.0
false,41.722478333,10846,2021-06-09,21.1,26.6,31.7,0.0,0,2.6,7.2
false,36.353527672,11835,2021-06-10,18.9,25.2,32.2,0.0,0,2.6,5.8
false,40.417438417,15873,2021-06-11,21.7,27.3,33.3,0.0,0,1.9,6.7
false,38.621501866,21440,2021-06-12,20.0,26.6,33.9,38.1,0,2.3,13.9
false,41.867283377,21512,2021-06-13,18.9,25.5,30.6,0.0,0,3.2,5.8
false,32.203307749,10944,2021-06-14,18.3,24.1,28.3,0.0,0,5.2,10.3
false,36.948036197,10719,2021-06-15,15.0,21.4,25.0,0.0,0,4.3,8.9
false,33.361604786,11366,2021-06-16,13.3,19.5,25.0,0.0,0,3.1,6.7
false,35.378398,12397,2021-06-17,14.4,21.9,31.1,1.0,0,3.6,8.1
false,31.726867854,15044,2021-06-18,19.4,27.2,32.2,5.3,0,3.8,15.7
false,38.38281459,22426,2021-06-19,17.8,26.4,32.2,0.0,0,4.8,9.8
false,44.199692283,12349,2021-06-20,16.7,22.4,27.8,47.0,0,2.8,13.4
false,30.83774624,9442,2021-06-21,13.3,21.0,22.2,0.0,0,5.5,11.2
false,30.129178668,11457,2021-06-22,12.2,17.2,22.8,0.0,0,3.4,8.1
