station_id,dayofweek,hour,is_member,starts,ends,diff,lat,lng
TA1305000037,1,16,false,27,25,-2,41.91018,-87.67003
TA1306000008,1,16,false,25,22,-3,41.9102,-87.6435
TA1308000005,1,16,false,19,17,-2,41.91042,-87.68238
13258,1,16,false,33,19,-14,41.91043,-87.69718
13257,1,16,false,16,26,10,41.91054,-87.68956
13154,1,16,false,34,48,14,41.91054,-87.65312
13058,1,16,false,32,30,-2,41.91059,-87.64942
TA1307000038,1,16,false,44,52,8,41.91138,-87.63868
LF-005,1,16,false,256,206,-50,41.91172,-87.62681
268,1,16,false,7,11,4,41.91172,-87.62681
13128,1,16,false,51,47,-4,41.91197,-87.63197
289,1,16,false,8,17,9,41.91209,-87.63472
TA1308000050,1,16,false,91,130,39,41.91211,-87.6347
13243,1,16,false,39,31,-8,41.91262,-87.6814
TA1309000032,1,16,false,15,7,-8,41.91293,-87.66417
TA1306000032,1,16,false,36,41,5,41.9137,-87.65285
TA1307000166,1,16,false,26,31,5,41.91386,-87.64877
15655,1,16,false,21,27,6,41.91401,-87.70514
18017,1,16,false,18,6,-12,41.91416,-87.71676
18067,1,16,false,27,23,-4,41.9146,-87.66796
TA1306000007,1,16,false,16,13,-3,41.91469,-87.64333
13068,1,16,false,20,22,2,41.91554,-87.68703
13179,1,16,false,110,109,-1,41.9157,-87.63461
13133,1,16,false,27,20,-7,41.91598,-87.67733
TA1305000039,1,16,false,31,36,5,41.9163,-87.66749
15650,1,16,false,10,21,11,41.91711,-87.71023
15651,1,16,false,27,29,2,41.91752,-87.70181
13266,1,16,false,14,12,-2,41.91774,-87.69142
TA1309000029,1,16,false,14,14,0,41.9178,-87.68245
TA1309000006,1,16,false,20,23,3,41.91809,-87.64375
TA1307000163,1,16,false,42,31,-11,41.91821,-87.65696
13146,1,16,false,103,112,9,41.91831,-87.63629
13059,1,16,false,72,71,-1,41.91845,-87.65222
113,1,16,false,7,14,7,41.91846,-87.65222
13259,1,16,false,18,11,-7,41.91852,-87.69744
13192,1,16,false,38,51,13,41.91995,-87.64884
13288,1,16,false,13,22,9,41.92008,-87.67788
13242,1,16,false,10,11,1,41.92021,-87.69266
TA1309000030,1,16,false,25,33,8,41.92077,-87.66372
13292,1,16,false,15,9,-6,41.92152,-87.70733
TA1309000033,1,16,false,36,28,-8,41.92158,-87.65381
13193,1,16,false,62,99,37,41.92182,-87.64412
144,1,16,false,11,12,1,41.92182,-87.64411
13191,1,16,false,52,48,-4,41.92217,-87.63891
13084,1,16,false,29,29,0,41.92268,-87.69715
LP-,1,16,false,109,58,-51,41.92396,-87.63584
KA1504000140,1,16,false,9,12,3,41.92409,-87.67646
KA1504000090,1,16,false,6,15,9,41.92483,-87.7145
TA1307000001,1,16,false,30,35,5,41.92535,-87.66581
TA1306000026,1,16,false,38,18,-20,41.92558,-87.65842
TA1306000016,1,16,false,44,32,-12,41.9256,-87.65371
313,1,16,false,11,9,-2,41.9257,-87.64246
TA1309000019,1,16,false,88,95,7,41.92586,-87.63897
TA1309000058,1,16,false,62,67,5,41.92591,-87.64927
TA1308000001,1,16,false,243,231,-12,41.92627,-87.63086
177,1,16,false,15,11,-4,41.92627,-87.63086
15646,1,16,false,12,16,4,41.92668,-87.6977
13124,1,16,false,74,50,-24,41.92675,-87.63444
TA1309000023,1,16,false,40,31,-9,41.9287,-87.65383
TA1307000113,1,16,false,30,28,-2,41.92878,-87.66391
13296,1,16,false,10,18,8,41.92883,-87.66852
TA1309000059,1,16,false,19,17,-2,41.92889,-87.65898
TA1309000061,1,16,false,41,52,11,41.92915,-87.64909
TA1308000031,1,16,false,16,34,18,41.92946,-87.68417
TA1305000014,1,16,false,77,48,-29,41.92956,-87.64313
340,1,16,false,12,9,-3,41.92956,-87.64313
13085,1,16,false,29,42,13,41.92958,-87.70789
15643,1,16,false,7,14,7,41.93057,-87.7238
TA1307000142,1,16,false,63,48,-15,41.93125,-87.64432
220,1,16,false,12,14,2,41.93125,-87.64431
13276,1,16,false,62,78,16,41.93132,-87.63874
13271,1,16,false,15,19,4,41.93192,-87.67784
TA1307000064,1,16,false,28,30,2,41.93222,-87.65864
13,1,16,false,12,6,-6,41.93242,-87.65271
TA1306000014,1,16,false,44,51,7,41.93242,-87.65271
TA1309000039,1,16,false,114,104,-10,41.93258,-87.63642
13294,1,16,false,14,20,6,41.9326,-87.66595
TA1309000036,1,16,false,36,35,-1,41.93313,-87.64776
TA1307000006,1,16,false,33,14,-19,41.93571,-87.6636
13268,1,16,false,25,17,-8,41.93588,-87.67843
13269,1,16,false,14,12,-2,41.93609,-87.66983
TA1307000052,1,16,false,34,35,1,41.93628,-87.65266
TA1307000136,1,16,false,46,54,8,41.9365,-87.64755
TA1307000041,1,16,false,102,103,1,41.93669,-87.63683
13137,1,16,false,84,93,9,41.9376,-87.6441
300,1,16,false,10,17,7,41.93761,-87.6441
KA17018068,1,16,false,14,7,-7,41.93935,-87.68327
TA1309000042,1,16,false,30,30,0,41.93937,-87.66836
13229,1,16,false,26,18,-8,41.93946,-87.66376
TA1308000019,1,16,false,37,36,-1,41.93973,-87.65886
13277,1,16,false,43,51,8,41.9401,-87.64546
TA1307000134,1,16,false,63,52,-11,41.94016,-87.65303
117,1,16,false,11,14,3,41.94016,-87.65302
13143,1,16,false,7,15,8,41.94059,-87.67853
334,1,16,false,7,10,3,41.94076,-87.63919
TA1309000049,1,16,false,114,123,9,41.94077,-87.63919
TA1307000138,1,16,false,18,33,15,41.94334,-87.67094
13144,1,16,false,8,18,10,41.9434,-87.67964
TA1309000025,1,16,false,62,59,-3,41.94368,-87.64894
13071,1,16,false,51,64,13,41.94373,-87.66401
632,1,16,false,58,78,20,41.94453,-87.6547
13278,1,16,false,50,52,2,41.94553,-87.64644
TA1309000050,1,16,false,12,12,0,41.94618,-87.67331
227,1,16,false,10,15,5,41.94813,-87.66397
13235,1,16,false,51,43,-8,41.94814,-87.66396
13253,1,16,false,6,14,8,41.9488,-87.67527
13325,1,16,false,54,56,2,41.94907,-87.64863
114,1,16,false,13,3,-10,41.94935,-87.65451
TA1307000126,1,16,false,117,100,-17,41.94936,-87.65451
TA1307000150,1,16,false,80,57,-23,41.94945,-87.64646
13319,1,16,false,9,19,10,41.95069,-87.6687
TA1307000127,1,16,false,72,72,0,41.9508,-87.65918
13323,1,16,false,30,29,-1,41.95282,-87.65
15624,1,16,false,11,8,-3,41.95339,-87.73199
TA1309000043,1,16,false,8,20,12,41.95417,-87.66434
13063,1,16,false,31,31,0,41.95424,-87.65441
KA1504000158,1,16,false,2,17,15,41.95432,-87.68607
TA1308000022,1,16,false,49,58,9,41.95438,-87.64805
TA1307000149,1,16,false,13,4,-9,41.95467,-87.67392
TA1309000026,1,16,false,5,17,12,41.95601,-87.6802
13249,1,16,false,6,12,6,41.95606,-87.66885
13379,1,16,false,39,31,-8,41.95786,-87.6495
TA1309000018,1,16,false,14,8,-6,41.95791,-87.67357
TA1309000027,1,16,false,21,32,11,41.9585,-87.65499
13389,1,16,false,31,31,0,41.961,-87.64958
15622,1,16,false,4,19,15,41.96108,-87.69544
TA1307000144,1,16,false,15,11,-4,41.96142,-87.6762
KA1503000022,1,16,false,11,8,-3,41.96158,-87.66609
231,1,16,false,13,9,-4,41.96163,-87.65464
TA1307000107,1,16,false,54,40,-14,41.96164,-87.65464
TA1307000156,1,16,false,12,15,3,41.96301,-87.68479
TA1308000012,1,16,false,141,116,-25,41.96398,-87.63818
13074,1,16,false,24,23,-1,41.96521,-87.6582
639,1,16,false,53,63,10,41.96584,-87.64538
TA1307000140,1,16,false,23,17,-6,41.96643,-87.68865
TA1309000014,1,16,false,18,16,-2,41.96709,-87.66744
TA1307000158,1,16,false,8,10,2,41.9671,-87.67904
TA1307000119,1,16,false,28,15,-13,41.96796,-87.65
TA1308000021,1,16,false,10,14,4,41.96883,-87.65765
KA1504000080,1,16,false,8,15,7,41.96887,-87.69609
TA1309000066,1,16,false,21,21,0,41.9691,-87.67423
TA1309000041,1,16,false,13,12,-1,41.96951,-87.65471
KA1504000171,1,16,false,35,28,-7,41.97161,-87.65016
TA1309000035,1,16,false,34,35,1,41.97335,-87.66785
13108,1,16,false,25,33,8,41.97379,-87.65971
KA1504000078,1,16,false,11,16,5,41.97491,-87.69258
KA1504000160,1,16,false,18,6,-12,41.97564,-87.70143
KA1504000146,1,16,false,23,30,7,41.978,-87.66805
13109,1,16,false,18,21,3,41.97835,-87.65976
KA1504000151,1,16,false,18,18,0,41.98359,-87.66916
15585,1,16,false,10,8,-2,41.98367,-87.69642
KA1504000152,1,16,false,101,104,3,41.98403,-87.65231
459,1,16,false,5,10,5,41.98403,-87.65231
15578,1,16,false,18,14,-4,41.98405,-87.66027
15575,1,16,false,25,19,-6,41.98975,-87.66014
KA1504000148,1,16,false,11,5,-6,41.99086,-87.66971
15571,1,16,false,29,23,-6,41.99478,-87.66028
RP-009,1,16,false,15,26,11,42.00107,-87.66122
RP-001,1,16,false,15,18,3,42.00179,-87.68883
660,1,16,false,15,17,2,42.00458,-87.66143
KA1504000175,1,16,false,14,10,-4,42.00797,-87.66549
520,1,16,false,7,10,3,42.01597,-87.66859
523,1,16,false,8,12,4,42.02089,-87.66505
E002,1,16,false,11,15,4,42.03256,-87.67912
596,1,16,false,24,32,8,42.04822,-87.68348
E008,1,16,false,21,34,13,42.05049,-87.67782
605,1,16,false,20,16,-4,42.05294,-87.67342
661,1,16,false,6,13,7,42.05704,-87.68657
604,1,16,false,40,22,-18,42.05824,-87.67744
426,1,16,true,27,13,-14,41.7851,-87.60108
KA1503000014,1,16,true,52,63,11,41.7851,-87.60108
KA1503000070,1,16,true,15,21,6,41.78794,-87.58831
328,1,16,true,21,6,-15,41.78872,-87.6013
TA1309000011,1,16,true,90,11,-79,41.78873,-87.60131
KA1503000071,1,16,true,127,47,-80,41.79148,-87.59988
423,1,16,true,30,7,-23,41.79148,-87.59988
KA1503000074,1,16,true,14,17,3,41.79174,-87.58395
TA1309000063,1,16,true,36,44,8,41.79325,-87.5878
345,1,16,true,8,14,6,41.79326,-87.5878
420,1,16,true,20,25,5,41.79429,-87.60145
KA1504000076,1,16,true,52,47,-5,41.7943,-87.60145
247,1,16,true,7,14,7,41.79522,-87.58077
TA1308000009,1,16,true,59,75,16,41.79522,-87.58075
TA1307000164,1,16,true,35,45,10,41.79527,-87.59647
KA1503000052,1,16,true,36,43,7,41.79935,-87.60097
KA1503000059,1,16,true,21,34,13,41.79952,-87.58643
TA1309000037,1,16,true,44,84,40,41.79957,-87.59474
417,1,16,true,7,14,7,41.80242,-87.5869
KA1503000007,1,16,true,27,40,13,41.80242,-87.58689
121,1,16,true,2,11,9,41.80256,-87.59035
13398,1,16,true,14,25,11,41.80256,-87.59035
TA1308000035,1,16,true,24,14,-10,41.80944,-87.59188
TA1308000002,1,16,true,7,10,3,41.80983,-87.59937
TA1308000038,1,16,true,10,8,-2,41.82298,-87.6071
546,1,16,true,10,2,-8,41.82319,-87.67661
KA1503000068,1,16,true,9,29,20,41.82878,-87.68062
TA1308000045,1,16,true,16,17,1,41.83062,-87.64129
TA1308000043,1,16,true,19,14,-5,41.83066,-87.64715
KA1503000005,1,16,true,9,11,2,41.83079,-87.6325
TA1307000129,1,16,true,64,9,-55,41.83104,-87.62683
13345,1,16,true,14,7,-7,41.83138,-87.61803
15445,1,16,true,15,7,-8,41.83453,-87.63183
13216,1,16,true,79,48,-31,41.83473,-87.62581
148,1,16,true,13,17,4,41.83474,-87.62581
149,1,16,true,12,6,-6,41.83486,-87.61791
13217,1,16,true,27,52,25,41.83488,-87.61792
13215,1,16,true,11,22,11,41.83634,-87.6135
TA1308000046,1,16,true,13,16,3,41.83779,-87.65115
TA1309000055,1,16,true,39,53,14,41.8382,-87.64514
KA1503000038,1,16,true,23,15,-8,41.83845,-87.6354
TA1307000048,1,16,true,41,36,-5,41.83855,-87.60821
TA1308000036,1,16,true,21,24,3,41.83883,-87.62186
15442,1,16,true,12,6,-6,41.83918,-87.66562
237,1,16,true,12,16,4,41.84204,-87.61697
TA1307000139,1,16,true,44,38,-6,41.84205,-87.61698
15443,1,16,true,10,12,2,41.84275,-87.63549
TA1307000153,1,16,true,12,47,35,41.84358,-87.64538
147,1,16,true,12,5,-7,41.84569,-87.62251
TA1307000005,1,16,true,45,17,-28,41.84569,-87.6225
TA1308000014,1,16,true,10,8,-2,41.84953,-87.64059
TA1305000001,1,16,true,5,35,30,41.85262,-87.6265
13075,1,16,true,23,35,12,41.8531,-87.63192
13091,1,16,true,20,6,-14,41.85409,-87.68585
15546,1,16,true,14,12,-2,41.85416,-87.61916
13089,1,16,true,7,12,5,41.85497,-87.67567
13331,1,16,true,14,15,1,41.85515,-87.65414
4,1,16,true,16,14,-2,41.85627,-87.61334
15545,1,16,true,87,89,2,41.85627,-87.61334
SL-013,1,16,true,12,18,6,41.85659,-87.62755
13135,1,16,true,35,23,-12,41.85753,-87.66157
13102,1,16,true,46,84,38,41.85762,-87.61942
13150,1,16,true,70,65,-5,41.85783,-87.62455
273,1,16,true,13,12,-1,41.85783,-87.62455
13099,1,16,true,8,20,12,41.85784,-87.64627
TA1307000159,1,16,true,19,26,7,41.8579,-87.6687
TA1307000044,1,16,true,29,15,-14,41.85794,-87.64083
13163,1,16,true,16,32,16,41.85808,-87.65108
13164,1,16,true,55,35,-20,41.85818,-87.65648
SL-012,1,16,true,32,85,53,41.86038,-87.62581
72,1,16,true,3,15,12,41.86039,-87.62581
13304,1,16,true,12,9,-3,41.86126,-87.65659
KA1504000109,1,16,true,23,2,-21,41.86192,-87.69347
TA1306000002,1,16,true,39,54,15,41.86238,-87.65108
TA1307000124,1,16,true,54,96,42,41.86411,-87.62372
168,1,16,true,11,17,6,41.86415,-87.62372
TA1309000001,1,16,true,38,45,7,41.86488,-87.64708
275,1,16,true,12,3,-9,41.86524,-87.66651
13354,1,16,true,20,23,3,41.86524,-87.66651
13029,1,16,true,18,5,-13,41.86531,-87.6179
341,1,16,true,11,7,-4,41.86608,-87.60733
13431,1,16,true,67,43,-24,41.8661,-87.60728
KA1504000101,1,16,true,13,8,-5,41.86651,-87.68466
WL-008,1,16,true,46,55,9,41.86712,-87.64108
57,1,16,true,7,13,6,41.86712,-87.64107
59,1,16,true,30,38,8,41.86721,-87.62597
TA1305000002,1,16,true,108,146,38,41.86721,-87.62597
15544,1,16,true,42,40,-2,41.86723,-87.61536
TA1305000017,1,16,true,22,14,-8,41.86734,-87.64863
KA1706005007,1,16,true,22,38,16,41.86749,-87.63219
SL-005,1,16,true,111,182,71,41.8679,-87.62304
255,1,16,true,12,24,12,41.86791,-87.62304
644,1,16,true,50,41,-9,41.86859,-87.68625
13139,1,16,true,31,46,15,41.86893,-87.65913
13285,1,16,true,202,22,-180,41.86928,-87.67372
13160,1,16,true,62,66,4,41.86947,-87.65548
22,1,16,true,9,14,5,41.86947,-87.65548
15550,1,16,true,20,40,20,41.87024,-87.63947
TA1309000010,1,16,true,59,90,31,41.87074,-87.62574
SL-009,1,16,true,33,42,9,41.87081,-87.63121
342,1,16,true,51,4,-47,41.87127,-87.6737
TA1309000064,1,16,true,173,33,-140,41.87127,-87.67369
15542,1,16,true,11,7,-4,41.87146,-87.64095
261,1,16,true,17,3,-14,41.87151,-87.6699
TA1307000130,1,16,true,91,60,-31,41.87178,-87.65103
241,1,16,true,14,13,-1,41.8718,-87.65102
108,1,16,true,19,27,8,41.87183,-87.64664
TA1307000121,1,16,true,67,65,-2,41.87184,-87.64664
41,1,16,true,18,28,10,41.87209,-87.62957
SL-008,1,16,true,107,139,32,41.87209,-87.62956
13332,1,16,true,122,124,2,41.87219,-87.6615
394,1,16,true,3,10,7,41.87226,-87.63484
175,1,16,true,17,12,-5,41.87255,-87.63359
SL-011,1,16,true,60,90,30,41.87256,-87.63356
623,1,16,true,49,60,11,41.87272,-87.62399
KA1504000104,1,16,true,242,18,-224,41.87296,-87.66912
383,1,16,true,37,7,-30,41.87297,-87.66912
320,1,16,true,22,22,0,41.87327,-87.66402
SL-007,1,16,true,37,43,6,41.87404,-87.6277
13326,1,16,true,33,14,-19,41.87425,-87.63958
321,1,16,true,13,17,4,41.87427,-87.63257
TA1306000025,1,16,true,56,37,-19,41.87464,-87.65703
15668,1,16,true,15,25,10,41.87471,-87.68642
13028,1,16,true,41,40,-1,41.87475,-87.64981
13081,1,16,true,33,10,-23,41.87501,-87.67326
89,1,16,true,7,17,10,41.87501,-87.6331
SL-010,1,16,true,30,122,92,41.87501,-87.63309
15541,1,16,true,12,10,-2,41.8758,-87.62086
13037,1,16,true,20,17,-3,41.87588,-87.64078
TA1305000009,1,16,true,32,74,42,41.87593,-87.63068
317,1,16,true,33,2,-31,41.87603,-87.68195
TA1305000010,1,16,true,27,18,-9,41.87623,-87.62444
624,1,16,true,42,56,14,41.87626,-87.62923
33,1,16,true,10,10,0,41.87715,-87.62786
TA1305000035,1,16,true,61,17,-44,41.87716,-87.62787
13138,1,16,true,83,71,-12,41.87723,-87.63941
75,1,16,true,11,2,-9,41.87724,-87.63937
631,1,16,true,35,5,-30,41.87761,-87.6739
15539,1,16,true,73,47,-26,41.87763,-87.64405
13158,1,16,true,102,124,22,41.87764,-87.64957
134,1,16,true,14,22,8,41.87764,-87.64954
13157,1,16,true,88,46,-42,41.87773,-87.6548
21,1,16,true,23,14,-9,41.87773,-87.6548
TA1305000025,1,16,true,134,54,-80,41.87773,-87.63528
36,1,16,true,16,13,-3,41.87776,-87.63525
TA1309000002,1,16,true,39,31,-8,41.87784,-87.62408
13206,1,16,true,41,56,15,41.87794,-87.66201
283,1,16,true,42,16,-26,41.87809,-87.63183
TA1309000004,1,16,true,150,93,-57,41.87811,-87.63184
107,1,16,true,14,16,2,41.87822,-87.644
638,1,16,true,177,182,5,41.87827,-87.64078
37,1,16,true,26,10,-16,41.87921,-87.62975
TA1305000005,1,16,true,123,43,-80,41.87924,-87.62975
286,1,16,true,12,1,-11,41.8793,-87.6355
13011,1,16,true,144,211,67,41.87931,-87.63993
TA1309000008,1,16,true,110,34,-76,41.87933,-87.6355
192,1,16,true,20,30,10,41.87935,-87.63997
KA1503000034,1,16,true,80,9,-71,41.87938,-87.63197
39,1,16,true,18,10,-8,41.87948,-87.62571
KA1503000015,1,16,true,110,45,-65,41.87948,-87.6257
15667,1,16,true,9,13,4,41.8798,-87.68609
287,1,16,true,48,12,-36,41.88017,-87.63527
TA1309000007,1,16,true,292,57,-235,41.88022,-87.63526
WL-011,1,16,true,45,42,-3,41.88034,-87.64273
73,1,16,true,11,14,3,41.8804,-87.64273
80,1,16,true,9,12,3,41.88042,-87.65556
13156,1,16,true,48,92,44,41.88042,-87.65554
13300,1,16,true,118,127,9,41.88097,-87.61675
76,1,16,true,17,15,-2,41.88098,-87.61675
13008,1,16,true,102,79,-23,41.88105,-87.62408
90,1,16,true,12,10,-2,41.88107,-87.62409
49,1,16,true,40,9,-31,41.88116,-87.62963
TA1305000006,1,16,true,287,54,-233,41.88122,-87.6296
13134,1,16,true,13,7,-6,41.88138,-87.67493
13056,1,16,true,84,44,-40,41.88168,-87.63951
198,1,16,true,18,26,8,41.88187,-87.6488
TA1307000120,1,16,true,113,154,41,41.88188,-87.64879
13341,1,16,true,135,83,-52,41.88208,-87.63985
174,1,16,true,15,9,-6,41.88208,-87.63984
197,1,16,true,16,14,-2,41.88208,-87.62513
13036,1,16,true,99,40,-59,41.8821,-87.62513
77,1,16,true,23,28,5,41.88214,-87.64108
TA1305000032,1,16,true,176,180,4,41.88218,-87.64109
98,1,16,true,24,7,-17,41.88266,-87.63251
13006,1,16,true,136,51,-85,41.88268,-87.63252
13353,1,16,true,39,74,35,41.88283,-87.6612
346,1,16,true,4,16,12,41.88284,-87.6612
654,1,16,true,27,39,12,41.88307,-87.65698
13409,1,16,true,56,38,-18,41.8831,-87.6511
18,1,16,true,12,10,-2,41.88317,-87.63735
KA1503000072,1,16,true,108,29,-79,41.88317,-87.63693
91,1,16,true,7,31,24,41.88336,-87.64122
WL-012,1,16,true,136,299,163,41.88337,-87.6412
112,1,16,true,12,9,-3,41.88362,-87.6486
13053,1,16,true,54,63,9,41.88365,-87.64863
43,1,16,true,16,14,-2,41.88396,-87.62455
13001,1,16,true,133,76,-57,41.88397,-87.62459
13155,1,16,true,30,21,-9,41.88407,-87.65689
18062,1,16,true,55,54,-1,41.88412,-87.65427
81,1,16,true,26,21,-5,41.88417,-87.6296
TA1306000010,1,16,true,131,68,-63,41.88419,-87.62961
TA1305000030,1,16,true,186,56,-130,41.88459,-87.63178
15535,1,16,true,41,45,4,41.8846,-87.64455
51,1,16,true,23,5,-18,41.88462,-87.63176
TA1305000029,1,16,true,107,88,-19,41.88466,-87.62787
195,1,16,true,17,21,4,41.88466,-87.61952
13263,1,16,true,120,122,2,41.88467,-87.61952
44,1,16,true,17,12,-5,41.88468,-87.62782
TA1306000015,1,16,true,121,89,-32,41.88549,-87.65232
71,1,16,true,10,9,-1,41.8855,-87.65233
66,1,16,true,24,19,-5,41.88557,-87.64186
13021,1,16,true,136,102,-34,41.88559,-87.64184
TA1307000111,1,16,true,184,53,-131,41.88582,-87.63548
164,1,16,true,30,17,-13,41.88583,-87.63547
13073,1,16,true,17,15,-2,41.88592,-87.66717
KA17018054,1,16,true,14,10,-4,41.88595,-87.67701
KA1503000012,1,16,true,85,68,-17,41.88599,-87.63089
38,1,16,true,17,11,-6,41.88599,-87.63089
52,1,16,true,22,16,-6,41.886,-87.62421
TA1305000011,1,16,true,156,83,-73,41.886,-87.62418
7,1,16,true,16,12,-4,41.88627,-87.61751
15534,1,16,true,73,81,8,41.88627,-87.61749
13197,1,16,true,45,24,-21,41.8866,-87.65816
264,1,16,true,28,3,-25,41.8867,-87.62224
TA1308000029,1,16,true,62,26,-36,41.88673,-87.62225
TA1307000131,1,16,true,90,30,-60,41.88688,-87.62606
194,1,16,true,21,2,-19,41.88688,-87.62606
KA1503000064,1,16,true,40,49,9,41.88697,-87.61281
100,1,16,true,45,10,-35,41.88814,-87.63657
TA1305000022,1,16,true,169,74,-95,41.88817,-87.63656
56,1,16,true,38,28,-10,41.88866,-87.64442
TA1306000003,1,16,true,136,126,-10,41.88867,-87.64442
133,1,16,true,34,49,15,41.88918,-87.63851
KA1503000043,1,16,true,239,266,27,41.88918,-87.63851
13050,1,16,true,135,69,-66,41.88919,-87.62775
47,1,16,true,33,17,-16,41.88921,-87.62775
15664,1,16,true,8,34,26,41.8895,-87.68821
13432,1,16,true,21,28,7,41.88989,-87.67149
TA1307000151,1,16,true,107,110,3,41.88993,-87.63427
212,1,16,true,23,16,-7,41.88995,-87.63427
636,1,16,true,57,69,12,41.88997,-87.63662
125,1,16,true,15,6,-9,41.89018,-87.62621
KA1503000044,1,16,true,70,33,-37,41.89018,-87.6262
196,1,16,true,10,15,5,41.89053,-87.62205
13427,1,16,true,46,66,20,41.89054,-87.62205
26,1,16,true,15,15,0,41.89057,-87.61798
13430,1,16,true,98,83,-15,41.89077,-87.63169
181,1,16,true,18,9,-9,41.89077,-87.63168
TA1306000013,1,16,true,79,81,2,41.89083,-87.61852
RN-,1,16,true,73,71,-2,41.89102,-87.63546
672,1,16,true,15,17,2,41.89102,-87.63545
13434,1,16,true,15,40,25,41.89108,-87.66663
TA1308000006,1,16,true,26,31,5,41.89128,-87.67686
199,1,16,true,23,22,-1,41.89143,-87.62676
TA1307000117,1,16,true,152,117,-35,41.89144,-87.62675
13033,1,16,true,89,109,20,41.8916,-87.64835
84,1,16,true,8,10,2,41.89161,-87.64833
186,1,16,true,10,12,2,41.8918,-87.65879
13194,1,16,true,61,64,3,41.8918,-87.65878
TA1305000003,1,16,true,152,96,-56,41.89187,-87.62061
24,1,16,true,24,24,0,41.8919,-87.62063
643,1,16,true,5,17,12,41.89203,-87.68939
35,1,16,true,15,23,8,41.89227,-87.61206
13022,1,16,true,128,106,-22,41.89227,-87.61205
99,1,16,true,10,18,8,41.89255,-87.61449
TA1306000029,1,16,true,100,91,-9,41.89256,-87.61449
13265,1,16,true,121,117,-4,41.89383,-87.64172
74,1,16,true,22,23,1,41.89384,-87.64173
13045,1,16,true,160,170,10,41.89403,-87.62931
110,1,16,true,36,31,-5,41.89406,-87.6293
13016,1,16,true,452,61,-391,41.89431,-87.62277
211,1,16,true,115,13,-102,41.89439,-87.62267
KA1503000041,1,16,true,266,61,-205,41.89452,-87.61798
142,1,16,true,83,9,-74,41.89453,-87.61806
13196,1,16,true,41,56,15,41.89455,-87.65345
TA1307000062,1,16,true,99,56,-43,41.89466,-87.63839
111,1,16,true,15,8,-7,41.89466,-87.63837
TA1306000012,1,16,true,107,142,35,41.89475,-87.63438
53,1,16,true,22,38,16,41.89476,-87.63439
627,1,16,true,14,14,0,41.8948,-87.63231
KP1705001026,1,16,true,89,62,-27,41.89483,-87.6323
18058,1,16,true,15,30,15,41.8955,-87.68201
637,1,16,true,21,78,57,41.89563,-87.67209
128,1,16,true,5,12,7,41.89571,-87.67716
13132,1,16,true,37,69,32,41.89573,-87.67718
161,1,16,true,29,7,-22,41.89574,-87.62599
15530,1,16,true,127,77,-50,41.89575,-87.62596
18003,1,16,true,110,34,-76,41.89575,-87.62011
635,1,16,true,31,6,-25,41.89576,-87.62012
13247,1,16,true,32,73,41,41.89597,-87.66775
350,1,16,true,8,12,4,41.89597,-87.66774
TA1305000020,1,16,true,43,50,7,41.89636,-87.65406
54,1,16,true,10,12,2,41.89637,-87.65407
13289,1,16,true,34,72,38,41.89638,-87.661
337,1,16,true,29,17,-12,41.89659,-87.63096
13303,1,16,true,58,69,11,41.89672,-87.63088
13017,1,16,true,87,87,0,41.89676,-87.6357
31,1,16,true,21,17,-4,41.89677,-87.63572
13338,1,16,true,130,38,-92,41.89697,-87.62173
173,1,16,true,41,17,-24,41.89704,-87.62173
TA1307000061,1,16,true,70,40,-30,41.89745,-87.62873
106,1,16,true,14,7,-7,41.89746,-87.62874
13034,1,16,true,88,35,-53,41.89754,-87.62352
48,1,16,true,29,6,-23,41.89772,-87.64302
TA1306000009,1,16,true,174,50,-124,41.89772,-87.64299
620,1,16,true,68,44,-24,41.89817,-87.63754
KA1504000103,1,16,true,29,43,14,41.89842,-87.68659
145,1,16,true,22,14,-8,41.89856,-87.62211
15529,1,16,true,118,60,-58,41.89858,-87.62206
140,1,16,true,30,29,-1,41.89895,-87.6299
TA1307000128,1,16,true,110,126,16,41.89896,-87.6299
657,1,16,true,28,53,25,41.89918,-87.6722
KA1504000117,1,16,true,19,8,-11,41.89936,-87.64848
13248,1,16,true,22,43,21,41.89964,-87.66788
46,1,16,true,12,14,2,41.89994,-87.63444
TA1306000011,1,16,true,41,40,-1,41.89994,-87.63443
KA1504000116,1,16,true,56,60,4,41.90023,-87.64299
364,1,16,true,3,12,9,41.90023,-87.64299
17660,1,16,true,16,15,-1,41.90036,-87.69671
13290,1,16,true,39,46,7,41.90069,-87.66259
13042,1,16,true,166,123,-43,41.90097,-87.62377
85,1,16,true,23,13,-10,41.90098,-87.62375
TA1307000070,1,16,true,28,43,15,41.90133,-87.67742
KA1504000133,1,16,true,90,113,23,41.90234,-87.62773
172,1,16,true,12,18,6,41.90236,-87.62774
13241,1,16,true,20,21,1,41.9029,-87.68731
176,1,16,true,30,50,20,41.90291,-87.63141
TA1306000006,1,16,true,21,27,6,41.90292,-87.63772
TA1307000039,1,16,true,158,301,143,41.90294,-87.63137
658,1,16,true,65,17,-48,41.903,-87.6838
13256,1,16,true,23,18,-5,41.90302,-87.69749
TA1305000034,1,16,true,37,38,1,41.90313,-87.67391
182,1,16,true,29,30,1,41.90317,-87.63442
KA1504000135,1,16,true,124,182,58,41.90319,-87.63439
13136,1,16,true,33,33,0,41.90326,-87.67845
210,1,16,true,14,11,-3,41.90342,-87.66781
