station_id,dayofweek,hour,is_member,starts,ends,diff,lat,lng
TA1308000005,1,9,false,12,5,-7,41.91042,-87.68238
13258,1,9,false,10,6,-4,41.91043,-87.69718
276,1,9,false,3,1,-2,41.91043,-87.69718
13257,1,9,false,19,5,-14,41.91054,-87.68956
13154,1,9,false,13,5,-8,41.91054,-87.65312
20,1,9,false,2,1,-1,41.91055,-87.65313
13058,1,9,false,8,13,5,41.91059,-87.64942
TA1307000038,1,9,false,11,10,-1,41.91138,-87.63868
LF-005,1,9,false,47,32,-15,41.91172,-87.62681
268,1,9,false,2,1,-1,41.91172,-87.62681
126,1,9,false,2,1,-1,41.91196,-87.63197
13128,1,9,false,12,11,-1,41.91197,-87.63197
TA1308000050,1,9,false,38,38,0,41.91211,-87.6347
13243,1,9,false,14,8,-6,41.91262,-87.6814
158,1,9,false,2,5,3,41.91262,-87.6814
TA1309000032,1,9,false,1,3,2,41.91293,-87.66417
TA1306000032,1,9,false,11,6,-5,41.9137,-87.65285
224,1,9,false,1,1,0,41.91386,-87.64877
TA1307000166,1,9,false,6,7,1,41.91386,-87.64877
15655,1,9,false,9,7,-2,41.91401,-87.70514
18017,1,9,false,12,6,-6,41.91416,-87.71676
18067,1,9,false,13,3,-10,41.9146,-87.66796
TA1306000007,1,9,false,2,1,-1,41.91469,-87.64333
13068,1,9,false,4,12,8,41.91554,-87.68703
13179,1,9,false,21,24,3,41.9157,-87.63461
141,1,9,false,3,2,-1,41.91571,-87.63461
13133,1,9,false,12,6,-6,41.91598,-87.67733
219,1,9,false,1,2,1,41.91598,-87.67733
TA1305000039,1,9,false,9,11,2,41.9163,-87.66749
15650,1,9,false,4,2,-2,41.91711,-87.71023
15651,1,9,false,8,3,-5,41.91752,-87.70181
13266,1,9,false,5,6,1,41.91774,-87.69142
TA1309000029,1,9,false,10,3,-7,41.9178,-87.68245
288,1,9,false,1,1,0,41.91809,-87.64375
TA1309000006,1,9,false,9,12,3,41.91809,-87.64375
TA1307000163,1,9,false,10,8,-2,41.91821,-87.65696
94,1,9,false,7,3,-4,41.91831,-87.6363
13146,1,9,false,13,30,17,41.91831,-87.63629
13059,1,9,false,26,16,-10,41.91845,-87.65222
113,1,9,false,2,1,-1,41.91846,-87.65222
13259,1,9,false,12,2,-10,41.91852,-87.69744
259,1,9,false,1,1,0,41.91853,-87.69745
310,1,9,false,1,2,1,41.91984,-87.68083
13192,1,9,false,8,7,-1,41.91995,-87.64884
225,1,9,false,1,2,1,41.91995,-87.64884
13288,1,9,false,2,4,2,41.92008,-87.67788
13242,1,9,false,2,2,0,41.92021,-87.69266
222,1,9,false,2,2,0,41.92023,-87.69265
TA1309000030,1,9,false,8,9,1,41.92077,-87.66372
13292,1,9,false,5,7,2,41.92152,-87.70733
TA1309000033,1,9,false,10,12,2,41.92158,-87.65381
13193,1,9,false,31,25,-6,41.92182,-87.64412
144,1,9,false,7,5,-2,41.92182,-87.64411
13191,1,9,false,11,13,2,41.92217,-87.63891
327,1,9,false,2,1,-1,41.92225,-87.65783
13084,1,9,false,10,16,6,41.92268,-87.69715
123,1,9,false,2,1,-1,41.92268,-87.69714
LP-,1,9,false,14,4,-10,41.92396,-87.63584
673,1,9,false,3,1,-2,41.92398,-87.63585
KA1504000140,1,9,false,3,4,1,41.92409,-87.67646
16010,1,9,false,6,1,-5,41.92458,-87.72787
15648,1,9,false,10,5,-5,41.92464,-87.68931
503,1,9,false,1,2,1,41.92483,-87.71451
TA1307000001,1,9,false,8,6,-2,41.92535,-87.66581
188,1,9,false,4,3,-1,41.92536,-87.66581
TA1306000026,1,9,false,14,13,-1,41.92558,-87.65842
TA1306000016,1,9,false,17,20,3,41.9256,-87.65371
313,1,9,false,9,2,-7,41.9257,-87.64246
TA1309000019,1,9,false,22,18,-4,41.92586,-87.63897
TA1309000058,1,9,false,20,24,4,41.92591,-87.64927
127,1,9,false,5,4,-1,41.92592,-87.64927
TA1308000001,1,9,false,44,36,-8,41.92627,-87.63086
177,1,9,false,3,1,-2,41.92627,-87.63086
15646,1,9,false,10,2,-8,41.92668,-87.6977
13124,1,9,false,13,10,-3,41.92675,-87.63444
34,1,9,false,1,1,0,41.92675,-87.63444
302,1,9,false,2,2,0,41.92859,-87.65421
TA1309000023,1,9,false,16,1,-15,41.9287,-87.65383
TA1307000113,1,9,false,6,6,0,41.92878,-87.66391
13296,1,9,false,3,5,2,41.92883,-87.66852
TA1309000059,1,9,false,9,8,-1,41.92889,-87.65898
349,1,9,false,1,1,0,41.92915,-87.6491
TA1309000061,1,9,false,13,6,-7,41.92915,-87.64909
TA1308000031,1,9,false,9,5,-4,41.92946,-87.68417
258,1,9,false,1,1,0,41.92946,-87.68417
340,1,9,false,4,1,-3,41.92956,-87.64313
TA1305000014,1,9,false,29,33,4,41.92956,-87.64313
260,1,9,false,1,4,3,41.92958,-87.70791
13085,1,9,false,13,10,-3,41.92958,-87.70789
15643,1,9,false,7,3,-4,41.93057,-87.7238
TA1307000142,1,9,false,18,14,-4,41.93125,-87.64432
13276,1,9,false,39,19,-20,41.93132,-87.63874
324,1,9,false,5,4,-1,41.93173,-87.64179
15645,1,9,false,3,5,2,41.93191,-87.70121
13271,1,9,false,4,9,5,41.93192,-87.67784
152,1,9,false,2,3,1,41.93221,-87.65864
TA1307000064,1,9,false,11,9,-2,41.93222,-87.65864
TA1306000014,1,9,false,16,10,-6,41.93242,-87.65271
13,1,9,false,1,2,1,41.93242,-87.65271
TA1309000039,1,9,false,15,9,-6,41.93258,-87.63642
13294,1,9,false,11,7,-4,41.9326,-87.66595
319,1,9,false,4,1,-3,41.93292,-87.67217
TA1309000036,1,9,false,14,10,-4,41.93313,-87.64776
332,1,9,false,3,2,-1,41.93313,-87.64776
15644,1,9,false,3,3,0,41.93534,-87.71687
TA1307000006,1,9,false,8,8,0,41.93571,-87.6636
153,1,9,false,2,6,4,41.93575,-87.66364
13268,1,9,false,2,7,5,41.93588,-87.67843
250,1,9,false,3,1,-2,41.93609,-87.66984
13269,1,9,false,6,8,2,41.93609,-87.66983
TA1307000052,1,9,false,22,16,-6,41.93628,-87.65266
115,1,9,false,2,2,0,41.93628,-87.65266
156,1,9,false,2,5,3,41.9365,-87.64756
TA1307000136,1,9,false,13,18,5,41.9365,-87.64755
TA1307000041,1,9,false,17,22,5,41.93669,-87.63683
157,1,9,false,1,4,3,41.9367,-87.63683
13137,1,9,false,25,34,9,41.9376,-87.6441
300,1,9,false,7,8,1,41.93761,-87.6441
